	Opt.	CR	FP
X^4	3	37	36
X^5	3	25	25
X^6	3	19	18
X^7	1	14	12
X^8	0	0	0
Diff.	8

X^0	4	197	194
X^1	3	140	138
X^2	1	123	121
X^3	1	65	59
X^4	2	53	52
X^5	2	62	62
X^6	0	1	0
X^7	0	0	0
X^8	1	1	1
Diff.	3

X^0	2	13	11
X^1	2	14	11
X^2	3	10	5
X^3	3	5	4
X^4	2	2	2
X^5	3	3	3
X^6	1	1	1
X^7	2	2	2
X^8	1	1	1
Diff.	3

X^0	4	11	10
X^1	4	10	8
X^2	5	13	11
X^3	4	4	4
X^4	3	3	3
X^5	1	1	1
X^6	2	2	2
X^7	1	1	1
X^8	0	0	0
Diff.	11

X^0	7	94	91
X^1	4	87	83
X^2	1	63	61
X^3	1	49	47
X^4	0	30	24
X^5	0	18	16
X^6	1	1	1
X^7	2	2	2
X^8	0	0	0
Diff.	2

X^0	1	124	119
X^1	2	83	79
X^2	2	79	79
X^3	2	79	77
X^4	1	33	30
X^5	1	36	32
X^6	1	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	0

X^0	2	45	44
X^1	1	35	34
X^2	1	34	33
X^3	1	24	23
X^4	1	17	15
X^5	1	15	9
X^6	1	8	6
X^7	1	8	6
X^8	1	1	1
Diff.	3

X^0	1	475	469
X^1	1	333	326
X^2	1	311	305
X^3	1	166	157
X^4	1	156	150
X^5	1	144	137
X^6	2	9	2
X^7	6	6	6
X^8	1	1	1
Diff.	2

X^0	4	32	28
X^1	4	26	22
X^2	4	24	19
X^3	4	24	20
X^4	4	10	6
X^5	4	4	4
X^6	4	4	4
X^7	3	3	3
X^8	1	1	1
Diff.	20

X^0	3	38	34
X^1	3	31	28
X^2	3	25	21
X^3	2	18	15
X^4	3	17	14
X^5	3	18	15
X^6	3	3	3
X^7	3	3	3
X^8	5	5	5
Diff.	17

X^0	2	25	23
X^1	2	18	17
X^2	3	15	13
X^3	1	11	9
X^4	2	8	4
X^5	1	5	3
X^6	0	3	0
X^7	0	3	2
X^8	0	0	0
Diff.	6

X^0	2	167	163
X^1	2	114	112
X^2	2	110	107
X^3	2	57	50
X^4	1	55	53
X^5	2	2	2
X^6	0	1	0
X^7	2	2	2
X^8	0	0	0
Diff.	4

X^0	2	15	14
X^1	1	5	4
X^2	1	1	1
X^3	1	1	1
X^4	2	2	2
X^5	3	3	3
X^6	0	0	0
X^7	1	1	1
X^8	0	0	0
Diff.	0

X^0	6	118	112
X^1	6	96	86
X^2	6	86	80
X^3	6	85	75
X^4	6	43	37
X^5	6	43	34
X^6	6	8	6
X^7	6	6	6
X^8	0	0	0
Diff.	33

X^0	3	753	752
X^1	3	742	742
X^2	1	500	493
X^3	1	489	489
X^4	1	250	249
X^5	1	240	239
X^6	1	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	0

X^0	5	37	33
X^1	4	33	30
X^2	3	32	30
X^3	2	21	17
X^4	2	17	15
X^5	1	8	2
X^6	5	5	5
X^7	1	1	1
X^8	2	2	2
Diff.	0

X^0	3	39	38
X^1	0	35	34
X^2	0	17	15
X^3	0	15	15
X^4	2	3	2
X^5	0	1	1
X^6	3	3	3
X^7	0	0	0
X^8	2	2	2
Diff.	2

X^0	3	46	39
X^1	3	35	32
X^2	3	30	26
X^3	3	17	14
X^4	3	12	10
X^5	3	3	3
X^6	2	2	2
X^7	1	1	1
X^8	7	7	7
Diff.	11

X^0	2	67	62
X^1	2	49	47
X^2	5	41	38
X^3	3	38	37
X^4	2	17	11
X^5	1	1	1
X^6	1	1	1
X^7	2	2	2
X^8	0	0	0
Diff.	6

X^0	2	107	103
X^1	1	76	72
X^2	5	77	71
X^3	7	72	72
X^4	3	38	35
X^5	2	6	3
X^6	0	0	0
X^7	3	3	3
X^8	0	0	0
Diff.	3

X^0	3	385	382
X^1	3	311	309
X^2	3	232	230
X^3	2	200	199
X^4	2	174	173
X^5	2	183	182
X^6	2	117	117
X^7	1	66	65
X^8	0	0	0
Diff.	14

X^0	3	294	292
X^1	1	285	285
X^2	4	185	183
X^3	1	178	173
X^4	0	79	77
X^5	0	87	87
X^6	2	2	2
X^7	0	0	0
X^8	0	0	0
Diff.	0

X^0	3	44	43
X^1	2	39	35
X^2	2	37	37
X^3	3	37	37
X^4	1	27	27
X^5	0	19	19
X^6	0	13	10
X^7	0	5	1
X^8	0	0	0
Diff.	8

X^0	3	150	148
X^1	6	142	140
X^2	5	99	97
X^3	3	90	89
X^4	4	44	42
X^5	1	1	1
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	5

X^0	2	49	48
X^1	3	39	38
X^2	4	32	31
X^3	2	19	18
X^4	2	10	7
X^5	0	3	0
X^6	4	5	4
X^7	0	0	0
X^8	1	1	1
Diff.	2

X^0	4	41	33
X^1	2	29	26
X^2	2	21	15
X^3	4	17	13
X^4	2	11	3
X^5	4	8	5
X^6	6	6	6
X^7	2	2	2
X^8	0	0	0
Diff.	5

X^0	1	113	106
X^1	2	103	100
X^2	1	53	49
X^3	3	46	40
X^4	2	3	2
X^5	2	3	2
X^6	2	2	2
X^7	2	2	2
X^8	0	0	0
Diff.	14

X^0	3	178	173
X^1	2	139	134
X^2	2	101	96
X^3	4	84	77
X^4	2	44	40
X^5	2	3	3
X^6	4	4	4
X^7	0	0	0
X^8	0	0	0
Diff.	3

X^0	3	127	125
X^1	1	79	78
X^2	2	76	74
X^3	1	30	27
X^4	2	30	27
X^5	1	1	1
X^6	3	3	3
X^7	1	1	1
X^8	1	1	1
Diff.	7

X^0	3	880	879
X^1	3	586	584
X^2	3	580	578
X^3	1	575	572
X^4	3	294	293
X^5	1	290	289
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	3

X^0	2	93	89
X^1	7	80	76
X^2	5	47	40
X^3	3	32	29
X^4	3	4	3
X^5	3	9	6
X^6	2	2	2
X^7	2	2	2
X^8	1	1	1
Diff.	17

X^0	3	38	38
X^1	2	34	33
X^2	2	28	27
X^3	2	20	20
X^4	1	15	14
X^5	1	9	5
X^6	1	1	1
X^7	0	0	0
X^8	1	1	1
Diff.	3

X^0	2	29	27
X^1	2	30	28
X^2	2	23	20
X^3	2	19	16
X^4	2	12	9
X^5	2	8	6
X^6	2	6	3
X^7	2	2	2
X^8	0	0	0
Diff.	10

X^0	3	127	125
X^1	3	115	107
X^2	3	91	84
X^3	3	70	62
X^4	8	56	50
X^5	3	28	22
X^6	3	3	3
X^7	1	1	1
X^8	3	3	3
Diff.	31

X^0	2	454	449
X^1	3	312	307
X^2	1	299	296
X^3	1	157	153
X^4	1	148	144
X^5	1	146	143
X^6	2	7	2
X^7	3	3	3
X^8	1	1	1
Diff.	2

X^0	2	28	26
X^1	1	20	18
X^2	1	15	9
X^3	3	11	10
X^4	1	6	5
X^5	1	2	1
X^6	1	1	1
X^7	0	0	0
X^8	1	1	1
Diff.	9

X^0	7	414	413
X^1	3	412	411
X^2	2	274	272
X^3	2	272	272
X^4	2	136	134
X^5	1	137	136
X^6	2	2	2
X^7	0	0	0
X^8	1	1	1
Diff.	5

X^0	3	423	423
X^1	3	361	359
X^2	3	292	286
X^3	3	231	231
X^4	1	167	167
X^5	1	110	110
X^6	1	57	54
X^7	0	0	0
X^8	0	0	0
Diff.	7

X^0	1	181	179
X^1	3	124	119
X^2	1	117	114
X^3	5	117	116
X^4	1	56	53
X^5	3	57	52
X^6	4	4	4
X^7	1	1	1
X^8	0	0	0
Diff.	2

X^0	2	69	66
X^1	3	75	71
X^2	2	59	56
X^3	3	47	45
X^4	2	30	27
X^5	2	15	15
X^6	2	2	2
X^7	0	0	0
X^8	0	0	0
Diff.	4

X^0	3	206	203
X^1	3	198	194
X^2	3	136	133
X^3	3	132	128
X^4	3	68	64
X^5	3	68	65
X^6	3	3	3
X^7	3	3	3
X^8	0	0	0
Diff.	27

X^0	2	53	52
X^1	2	54	53
X^2	2	42	37
X^3	2	35	34
X^4	2	25	22
X^5	2	15	15
X^6	2	2	2
X^7	0	0	0
X^8	2	2	2
Diff.	17

X^0	3	166	163
X^1	3	152	151
X^2	3	93	88
X^3	3	79	77
X^4	3	42	40
X^5	9	46	43
X^6	2	2	2
X^7	1	1	1
X^8	0	0	0
Diff.	7

X^0	3	98	94
X^1	3	67	66
X^2	3	59	55
X^3	3	34	33
X^4	3	24	23
X^5	1	22	20
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	10

X^0	3	67	66
X^1	1	55	54
X^2	1	52	46
X^3	1	45	44
X^4	1	38	37
X^5	1	25	22
X^6	3	18	17
X^7	1	7	6
X^8	1	1	1
Diff.	2

X^0	8	629	626
X^1	3	383	379
X^2	3	381	377
X^3	3	223	219
X^4	2	154	151
X^5	3	3	3
X^6	2	2	2
X^7	3	3	3
X^8	0	0	0
Diff.	9

X^0	2	46	45
X^1	4	40	38
X^2	2	34	31
X^3	2	24	22
X^4	4	16	14
X^5	2	11	8
X^6	4	4	4
X^7	0	0	0
X^8	0	0	0
Diff.	5

X^0	3	716	715
X^1	4	706	706
X^2	1	474	473
X^3	2	466	466
X^4	2	237	236
X^5	2	231	230
X^6	1	1	1
X^7	0	0	0
X^8	2	2	2
Diff.	0

X^0	4	32	29
X^1	4	26	24
X^2	1	17	15
X^3	1	16	13
X^4	2	18	16
X^5	1	12	9
X^6	0	6	4
X^7	0	3	1
X^8	2	2	2
Diff.	2

X^0	11	17	15
X^1	6	10	7
X^2	2	9	3
X^3	8	11	10
X^4	4	6	4
X^5	4	4	4
X^6	4	4	4
X^7	1	1	1
X^8	0	0	0
Diff.	14

X^0	2	509	507
X^1	2	341	338
X^2	2	336	332
X^3	2	168	165
X^4	2	164	162
X^5	2	167	163
X^6	2	2	2
X^7	2	2	2
X^8	1	1	1
Diff.	8

X^0	3	674	673
X^1	1	670	669
X^2	1	439	435
X^3	1	443	443
X^4	1	212	210
X^5	1	223	221
X^6	0	0	0
X^7	0	0	0
X^8	0	0	0
Diff.	10

X^0	3	136	134
X^1	3	108	107
X^2	3	98	98
X^3	2	70	70
X^4	2	61	61
X^5	2	37	37
X^6	2	14	14
X^7	2	14	14
X^8	0	0	0
Diff.	21

X^0	2	16	13
X^1	2	18	16
X^2	2	12	10
X^3	2	4	2
X^4	2	2	2
X^5	1	4	2
X^6	1	1	1
X^7	2	2	2
X^8	1	1	1
Diff.	6

X^0	5	27	27
X^1	5	24	24
X^2	2	15	10
X^3	4	14	14
X^4	1	5	2
X^5	1	5	5
X^6	0	0	0
X^7	0	0	0
X^8	0	0	0
Diff.	10

X^0	2	130	130
X^1	2	114	111
X^2	1	92	88
X^3	0	75	72
X^4	0	42	42
X^5	0	12	12
X^6	0	0	0
X^7	0	0	0
X^8	0	0	0
Diff.	6

X^0	2	192	189
X^1	2	130	126
X^2	2	135	133
X^3	2	125	125
X^4	2	59	53
X^5	2	60	60
X^6	1	1	1
X^7	0	0	0
X^8	1	1	1
Diff.	2

X^0	2	28	24
X^1	2	20	15
X^2	2	17	16
X^3	2	12	9
X^4	2	7	6
X^5	2	2	2
X^6	2	2	2
X^7	3	5	4
X^8	1	1	1
Diff.	12

X^0	4	65	59
X^1	4	47	40
X^2	4	35	29
X^3	4	33	29
X^4	2	16	10
X^5	0	14	10
X^6	4	4	4
X^7	3	3	3
X^8	3	3	3
Diff.	10

X^0	1	50	49
X^1	2	42	41
X^2	1	44	43
X^3	1	36	35
X^4	2	30	24
X^5	1	22	21
X^6	1	13	12
X^7	1	10	8
X^8	1	1	1
Diff.	4

X^0	11	98	94
X^1	4	73	68
X^2	2	56	53
X^3	2	57	53
X^4	2	26	23
X^5	2	24	20
X^6	3	3	3
X^7	3	3	3
X^8	0	0	0
Diff.	7

X^0	7	112	111
X^1	7	75	72
X^2	2	62	58
X^3	3	22	19
X^4	2	22	14
X^5	2	2	2
X^6	3	3	3
X^7	0	0	0
X^8	3	3	3
Diff.	10

X^0	1	445	443
X^1	1	305	302
X^2	1	281	278
X^3	1	281	278
X^4	1	143	140
X^5	2	144	142
X^6	0	0	0
X^7	2	2	2
X^8	5	5	5
Diff.	3

X^0	3	107	104
X^1	3	99	97
X^2	3	56	52
X^3	3	46	44
X^4	5	14	12
X^5	2	7	3
X^6	5	6	5
X^7	2	2	2
X^8	0	0	0
Diff.	8

X^0	3	170	165
X^1	3	140	138
X^2	3	112	104
X^3	3	109	108
X^4	3	61	58
X^5	3	51	50
X^6	3	3	3
X^7	1	1	1
X^8	2	2	2
Diff.	14

X^0	2	184	182
X^1	2	189	187
X^2	2	128	125
X^3	2	120	118
X^4	2	67	65
X^5	2	61	59
X^6	2	2	2
X^7	2	2	2
X^8	0	0	0
Diff.	17

X^0	3	86	83
X^1	3	74	64
X^2	3	61	57
X^3	3	46	42
X^4	3	24	21
X^5	3	17	14
X^6	3	3	3
X^7	3	3	3
X^8	2	2	2
Diff.	26

X^0	4	91	89
X^1	2	103	101
X^2	2	86	84
X^3	4	74	70
X^4	2	58	56
X^5	3	47	45
X^6	2	28	26
X^7	2	14	12
X^8	2	2	2
Diff.	10

X^0	4	15	13
X^1	3	14	13
X^2	5	11	5
X^3	1	4	1
X^4	5	5	5
X^5	1	1	1
X^6	5	5	5
X^7	4	4	4
X^8	6	6	6
Diff.	8

X^0	1	850	848
X^1	2	842	841
X^2	2	556	552
X^3	1	550	548
X^4	1	268	263
X^5	3	267	266
X^6	2	2	2
X^7	1	1	1
X^8	1	1	1
Diff.	1

X^0	2	76	75
X^1	0	66	65
X^2	1	49	49
X^3	3	43	43
X^4	2	25	25
X^5	0	18	15
X^6	0	0	0
X^7	0	0	0
X^8	0	0	0
Diff.	9

X^0	3	126	120
X^1	3	87	84
X^2	1	86	84
X^3	1	84	81
X^4	1	41	37
X^5	1	39	35
X^6	0	0	0
X^7	2	2	2
X^8	0	0	0
Diff.	4

X^0	1	43	42
X^1	1	30	29
X^2	1	27	26
X^3	1	23	20
X^4	3	17	15
X^5	1	10	9
X^6	1	2	1
X^7	1	1	1
X^8	1	1	1
Diff.	5

X^0	6	39	37
X^1	3	36	33
X^2	3	29	24
X^3	2	21	18
X^4	2	14	14
X^5	2	8	8
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	3

X^0	3	485	481
X^1	1	327	324
X^2	3	323	322
X^3	2	164	161
X^4	3	161	160
X^5	3	158	157
X^6	1	1	1
X^7	1	1	1
X^8	1	1	1
Diff.	4

X^0	3	24	20
X^1	1	20	17
X^2	2	19	16
X^3	1	13	10
X^4	2	10	7
X^5	1	7	4
X^6	2	4	2
X^7	0	4	1
X^8	2	2	2
Diff.	8

X^0	2	33	24
X^1	2	23	21
X^2	2	11	9
X^3	2	9	2
X^4	2	6	2
X^5	1	1	1
X^6	0	0	0
X^7	7	7	7
X^8	3	3	3
Diff.	2

X^0	3	156	152
X^1	3	104	101
X^2	3	96	93
X^3	3	54	51
X^4	3	47	44
X^5	4	56	53
X^6	3	6	3
X^7	3	3	3
X^8	0	0	0
Diff.	11

X^0	1	71	69
X^1	3	54	51
X^2	2	39	36
X^3	4	30	28
X^4	4	20	19
X^5	2	8	5
X^6	1	1	1
X^7	0	0	0
X^8	1	1	1
Diff.	5

X^0	1	80	76
X^1	3	75	74
X^2	1	50	46
X^3	1	37	36
X^4	2	24	22
X^5	4	6	4
X^6	1	1	1
X^7	0	0	0
X^8	2	2	2
Diff.	0

X^0	3	290	286
X^1	3	254	247
X^2	3	196	193
X^3	3	164	156
X^4	3	109	105
X^5	3	76	70
X^6	3	36	32
X^7	3	3	3
X^8	2	2	2
Diff.	9

X^0	3	437	436
X^1	3	425	425
X^2	3	247	246
X^3	2	244	243
X^4	2	77	77
X^5	3	79	78
X^6	0	2	0
X^7	0	0	0
X^8	0	0	0
Diff.	4

X^0	2	44	42
X^1	6	36	34
X^2	2	27	22
X^3	2	27	23
X^4	2	11	8
X^5	1	14	12
X^6	3	3	3
X^7	1	1	1
X^8	3	3	3
Diff.	13

X^0	3	308	307
X^1	3	204	201
X^2	3	208	204
X^3	1	101	99
X^4	5	104	101
X^5	2	108	107
X^6	2	2	2
X^7	0	0	0
X^8	0	0	0
Diff.	3

X^0	4	23	16
X^1	5	18	15
X^2	6	15	13
X^3	4	10	5
X^4	11	18	16
X^5	3	8	4
X^6	2	6	3
X^7	2	6	2
X^8	2	2	2
Diff.	9

X^0	1	18	13
X^1	1	15	14
X^2	1	11	9
X^3	2	9	8
X^4	1	5	3
X^5	1	3	2
X^6	2	2	2
X^7	1	1	1
X^8	0	0	0
Diff.	3

X^0	3	48	48
X^1	2	35	29
X^2	4	30	30
X^3	1	17	17
X^4	3	16	15
X^5	0	13	13
X^6	1	1	1
X^7	0	0	0
X^8	1	1	1
Diff.	5

X^0	3	157	156
X^1	3	140	140
X^2	2	130	130
X^3	2	131	131
X^4	2	103	100
X^5	2	78	76
X^6	0	52	51
X^7	0	24	23
X^8	0	0	0
Diff.	7

X^0	3	128	126
X^1	3	90	88
X^2	3	66	64
X^3	4	54	52
X^4	2	16	14
X^5	2	2	2
X^6	2	2	2
X^7	2	2	2
X^8	1	1	1
Diff.	25

X^0	5	16	13
X^1	9	16	14
X^2	1	7	3
X^3	3	6	4
X^4	0	1	0
X^5	1	1	1
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	6

X^0	1	40	40
X^1	1	28	26
X^2	0	18	17
X^3	0	10	10
X^4	0	6	6
X^5	2	4	2
X^6	3	3	3
X^7	0	0	0
X^8	0	0	0
Diff.	3

X^0	2	27	25
X^1	2	23	21
X^2	2	13	11
X^3	2	10	8
X^4	2	2	2
X^5	2	2	2
X^6	2	2	2
X^7	3	3	3
X^8	0	0	0
Diff.	8

X^0	2	43	41
X^1	2	42	38
X^2	3	27	24
X^3	2	27	26
X^4	6	15	11
X^5	4	15	13
X^6	2	2	2
X^7	1	1	1
X^8	2	2	2
Diff.	8

X^0	2	102	101
X^1	3	101	100
X^2	2	67	64
X^3	3	65	65
X^4	2	28	25
X^5	3	34	34
X^6	3	3	3
X^7	0	0	0
X^8	0	0	0
Diff.	2

X^0	3	56	53
X^1	1	54	52
X^2	3	28	27
X^3	9	35	34
X^4	1	13	12
X^5	1	13	11
X^6	1	1	1
X^7	1	1	1
X^8	2	2	2
Diff.	3

X^0	2	424	422
X^1	1	430	429
X^2	6	285	282
X^3	3	281	281
X^4	3	141	139
X^5	1	145	144
X^6	1	1	1
X^7	0	0	0
X^8	1	1	1
Diff.	11

X^0	2	866	860
X^1	2	641	638
X^2	2	479	473
X^3	2	385	384
X^4	2	95	94
X^5	1	95	94
X^6	2	2	2
X^7	1	1	1
X^8	2	2	2
Diff.	49

X^0	2	178	176
X^1	7	130	127
X^2	2	112	110
X^3	2	114	112
X^4	2	55	52
X^5	2	57	55
X^6	3	3	3
X^7	2	2	2
X^8	3	3	3
Diff.	3

X^0	3	379	379
X^1	4	370	370
X^2	1	365	365
X^3	0	367	367
X^4	4	296	296
X^5	0	222	222
X^6	0	144	144
X^7	0	78	76
X^8	0	0	0
Diff.	1

X^0	4	22	22
X^1	0	11	10
X^2	0	6	2
X^3	1	8	6
X^4	0	1	0
X^5	1	1	1
X^6	0	0	0
X^7	1	1	1
X^8	1	1	1
Diff.	3

X^0	2	39	37
X^1	1	29	24
X^2	0	19	15
X^3	2	18	17
X^4	0	10	8
X^5	1	3	1
X^6	1	1	1
X^7	2	2	2
X^8	1	1	1
Diff.	1

X^0	4	75	75
X^1	2	68	68
X^2	4	48	48
X^3	1	39	39
X^4	1	23	22
X^5	1	19	16
X^6	0	0	0
X^7	0	0	0
X^8	1	1	1
Diff.	5

X^0	3	27	25
X^1	3	25	22
X^2	3	20	18
X^3	3	13	13
X^4	3	12	12
X^5	1	9	7
X^6	3	6	6
X^7	3	6	3
X^8	0	0	0
Diff.	13

X^0	4	95	91
X^1	4	84	78
X^2	4	70	64
X^3	4	71	65
X^4	4	31	27
X^5	4	32	28
X^6	4	7	4
X^7	4	4	4
X^8	0	0	0
Diff.	17

X^0	2	32	31
X^1	2	23	21
X^2	2	20	16
X^3	1	11	11
X^4	1	7	4
X^5	1	10	1
X^6	3	12	12
X^7	2	8	8
X^8	0	0	0
Diff.	3

X^0	4	81	80
X^1	4	66	66
X^2	1	47	45
X^3	0	39	38
X^4	1	19	19
X^5	0	6	6
X^6	0	0	0
X^7	0	0	0
X^8	1	1	1
Diff.	1

X^0	3	66	61
X^1	3	35	31
X^2	3	28	21
X^3	3	27	27
X^4	3	14	7
X^5	2	10	10
X^6	3	3	3
X^7	0	0	0
X^8	1	1	1
Diff.	7

X^0	6	214	207
X^1	6	172	163
X^2	6	160	154
X^3	6	116	108
X^4	6	78	72
X^5	6	41	34
X^6	6	6	6
X^7	6	6	6
X^8	1	1	1
Diff.	46

X^0	5	167	164
X^1	3	165	162
X^2	3	110	107
X^3	3	107	101
X^4	4	58	54
X^5	5	59	56
X^6	3	3	3
X^7	3	3	3
X^8	0	0	0
Diff.	15

X^0	1	110	108
X^1	1	110	108
X^2	1	92	88
X^3	1	74	74
X^4	1	55	53
X^5	1	38	38
X^6	1	29	28
X^7	0	17	17
X^8	0	0	0
Diff.	3

X^0	4	170	166
X^1	4	149	145
X^2	3	150	146
X^3	3	120	119
X^4	3	91	91
X^5	2	69	67
X^6	2	40	40
X^7	1	29	29
X^8	0	0	0
Diff.	7

X^0	2	24	18
X^1	2	19	16
X^2	2	16	10
X^3	2	11	9
X^4	2	10	8
X^5	1	2	1
X^6	1	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	7

X^0	2	8	4
X^1	2	12	10
X^2	3	8	7
X^3	2	5	2
X^4	2	2	2
X^5	2	3	2
X^6	2	2	2
X^7	1	1	1
X^8	1	1	1
Diff.	6

X^0	2	48	45
X^1	2	46	43
X^2	2	32	30
X^3	2	24	22
X^4	2	13	11
X^5	2	5	2
X^6	2	2	2
X^7	2	2	2
X^8	0	0	0
Diff.	4

X^0	2	327	326
X^1	1	223	220
X^2	1	206	203
X^3	0	112	108
X^4	1	104	103
X^5	1	93	93
X^6	3	3	3
X^7	0	0	0
X^8	4	4	4
Diff.	0

X^0	1	24	23
X^1	1	19	17
X^2	1	14	13
X^3	1	9	7
X^4	1	1	1
X^5	1	1	1
X^6	1	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	14

X^0	2	46	44
X^1	2	27	23
X^2	2	16	13
X^3	2	19	19
X^4	0	13	12
X^5	0	13	13
X^6	0	0	0
X^7	0	0	0
X^8	0	0	0
Diff.	21

X^0	2	19	19
X^1	2	11	10
X^2	2	7	7
X^3	2	6	6
X^4	1	3	2
X^5	1	2	1
X^6	0	0	0
X^7	0	0	0
X^8	0	0	0
Diff.	16

X^0	5	30	27
X^1	2	11	10
X^2	2	7	6
X^3	1	6	5
X^4	3	4	3
X^5	1	1	1
X^6	1	1	1
X^7	1	1	1
X^8	1	1	1
Diff.	6

X^0	4	465	463
X^1	4	323	320
X^2	4	311	309
X^3	4	161	156
X^4	4	150	143
X^5	4	117	112
X^6	1	1	1
X^7	2	2	2
X^8	1	1	1
Diff.	12

X^0	1	61	60
X^1	1	49	47
X^2	2	40	38
X^3	6	35	33
X^4	2	24	23
X^5	1	15	14
X^6	1	11	8
X^7	1	1	1
X^8	2	2	2
Diff.	4

X^0	1	16	15
X^1	1	15	15
X^2	2	11	11
X^3	1	7	6
X^4	1	3	2
X^5	1	3	1
X^6	2	4	4
X^7	0	5	5
X^8	0	0	0
Diff.	3

X^0	2	96	94
X^1	4	77	72
X^2	2	66	63
X^3	2	26	25
X^4	2	23	22
X^5	2	2	2
X^6	1	1	1
X^7	1	1	1
X^8	2	2	2
Diff.	2

X^0	4	77	72
X^1	1	65	59
X^2	1	52	39
X^3	1	37	34
X^4	1	24	16
X^5	0	13	10
X^6	0	19	16
X^7	3	7	3
X^8	0	0	0
Diff.	2

X^0	2	144	137
X^1	2	133	131
X^2	2	80	78
X^3	2	68	64
X^4	2	7	2
X^5	2	7	5
X^6	2	2	2
X^7	2	2	2
X^8	0	0	0
Diff.	20

X^0	5	145	144
X^1	3	100	96
X^2	3	83	82
X^3	3	59	53
X^4	3	46	45
X^5	3	37	36
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	19

X^0	3	506	505
X^1	3	351	350
X^2	3	335	334
X^3	3	340	339
X^4	3	173	172
X^5	1	167	166
X^6	1	1	1
X^7	1	1	1
X^8	1	1	1
Diff.	30

X^0	1	77	76
X^1	1	63	62
X^2	1	43	39
X^3	1	32	28
X^4	1	11	10
X^5	0	0	0
X^6	3	3	3
X^7	3	3	3
X^8	1	1	1
Diff.	7

X^0	5	12	11
X^1	5	11	9
X^2	1	7	5
X^3	8	10	8
X^4	1	1	1
X^5	1	2	1
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	9

X^0	9	565	564
X^1	3	558	557
X^2	3	368	365
X^3	3	368	367
X^4	3	178	174
X^5	3	183	180
X^6	2	2	2
X^7	1	1	1
X^8	0	0	0
Diff.	6

X^0	3	456	454
X^1	2	455	453
X^2	2	276	274
X^3	2	271	269
X^4	2	94	90
X^5	2	101	99
X^6	2	5	3
X^7	2	2	2
X^8	0	0	0
Diff.	5

X^0	3	911	909
X^1	3	789	786
X^2	3	672	668
X^3	5	561	557
X^4	1	442	441
X^5	5	331	330
X^6	5	224	222
X^7	1	108	106
X^8	1	1	1
Diff.	21

X^0	3	69	68
X^1	1	57	56
X^2	1	38	37
X^3	3	32	31
X^4	1	15	13
X^5	1	15	13
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	19

X^0	2	42	37
X^1	3	37	36
X^2	3	25	10
X^3	2	22	21
X^4	2	11	3
X^5	1	9	8
X^6	2	3	2
X^7	1	1	1
X^8	7	7	7
Diff.	7

X^0	3	383	376
X^1	2	375	372
X^2	2	281	278
X^3	2	212	209
X^4	2	126	122
X^5	2	47	44
X^6	3	3	3
X^7	3	3	3
X^8	0	0	0
Diff.	6

X^0	3	937	933
X^1	2	637	634
X^2	3	620	618
X^3	2	318	316
X^4	2	308	305
X^5	2	296	293
X^6	2	2	2
X^7	2	2	2
X^8	2	2	2
Diff.	10

X^0	2	229	226
X^1	2	212	206
X^2	2	140	136
X^3	7	138	136
X^4	2	66	62
X^5	3	67	64
X^6	2	2	2
X^7	2	2	2
X^8	1	1	1
Diff.	6

X^0	4	120	118
X^1	3	110	104
X^2	3	64	62
X^3	3	72	67
X^4	3	29	25
X^5	1	36	33
X^6	0	0	0
X^7	2	2	2
X^8	0	0	0
Diff.	9

X^0	2	12	8
X^1	2	10	7
X^2	2	5	2
X^3	3	7	4
X^4	2	2	2
X^5	2	4	2
X^6	4	4	4
X^7	2	2	2
X^8	2	2	2
Diff.	8

X^0	1	48	39
X^1	1	40	38
X^2	2	29	27
X^3	2	20	17
X^4	2	9	7
X^5	2	2	2
X^6	1	1	1
X^7	0	0	0
X^8	6	6	6
Diff.	9

X^0	3	21	18
X^1	3	20	19
X^2	1	11	8
X^3	7	16	15
X^4	2	3	2
X^5	1	5	1
X^6	7	7	7
X^7	1	1	1
X^8	0	0	0
Diff.	6

X^0	4	151	147
X^1	3	149	145
X^2	3	138	134
X^3	3	111	108
X^4	3	87	83
X^5	3	67	64
X^6	3	45	41
X^7	3	21	15
X^8	3	3	3
Diff.	17

X^0	2	100	91
X^1	2	80	79
X^2	1	75	74
X^3	1	64	63
X^4	1	63	62
X^5	1	50	45
X^6	1	31	23
X^7	1	20	17
X^8	1	1	1
Diff.	10

X^0	2	121	118
