	Opt.	CR	FP
X^6	1	16	13
X^7	3	17	8

X^0	3	85	47
X^1	3	88	53
X^2	3	83	51
X^3	3	79	49
X^4	5	56	52
X^5	3	27	23
X^6	3	27	22
X^7	0	26	16

X^0	3	138	69
X^1	3	134	65
X^2	3	127	64
X^3	3	117	58
X^4	3	113	54
X^5	0	100	59
X^6	1	64	34
X^7	0	72	40

X^0	1	249	157
X^1	2	259	159
X^2	1	254	153
X^3	3	255	153
X^4	3	233	157
X^5	1	229	152
X^6	5	160	160
X^7	0	189	109

X^0	5	138	122
X^1	2	133	116
X^2	1	131	115
X^3	1	128	114
X^4	1	128	116
X^5	1	120	119
X^6	1	121	113
X^7	1	6	1

X^0	1	28	13
X^1	1	23	10
X^2	1	23	9
X^3	1	20	9
X^4	1	18	6
X^5	1	10	3
X^6	1	11	3
X^7	0	4	0

X^0	4	22	11
X^1	4	23	11
X^2	4	26	10
X^3	4	23	9
X^4	4	26	11
X^5	5	21	10
X^6	3	20	3
X^7	3	13	3

X^0	5	44	22
X^1	1	39	19
X^2	1	35	18
X^3	1	30	19
X^4	1	25	10
X^5	1	25	12
X^6	0	26	10
X^7	0	14	0

X^0	2	275	146
X^1	2	274	144
X^2	2	274	145
X^3	2	271	140
X^4	4	270	142
X^5	2	270	140
X^6	2	130	122
X^7	1	147	134

X^0	1	78	35
X^1	1	80	35
X^2	2	81	39
X^3	1	77	35
X^4	1	76	33
X^5	1	74	36
X^6	1	41	37
X^7	2	53	33

X^0	4	32	12
X^1	4	34	14
X^2	4	29	12
X^3	4	26	4
X^4	4	21	8
X^5	4	13	4
X^6	4	12	4
X^7	1	22	9

X^0	1	742	375
X^1	1	745	372
X^2	1	748	377
X^3	1	713	376
X^4	1	674	339
X^5	1	668	338
X^6	2	341	297
X^7	1	378	330

X^0	1	360	214
X^1	2	360	215
X^2	3	360	210
X^3	3	344	215
X^4	3	345	232
X^5	3	338	256
X^6	3	214	185
X^7	3	21	3

X^0	8	15	10
X^1	1	9	5
X^2	1	8	1
X^3	2	8	4
X^4	3	8	3
X^5	1	7	3
X^6	1	6	2
X^7	1	7	2

X^0	5	27	13
X^1	4	28	9
X^2	2	28	14
X^3	2	26	13
X^4	2	25	13
X^5	2	19	10
X^6	0	14	8
X^7	0	21	9

X^0	4	136	67
X^1	2	132	61
X^2	1	135	65
X^3	3	138	69
X^4	1	134	65
X^5	1	115	52
X^6	0	73	71
X^7	2	98	61

X^0	2	30	9
X^1	2	28	11
X^2	4	29	14
X^3	0	21	5
X^4	0	21	7
X^5	0	13	0
X^6	0	0	0
X^7	0	13	0

X^0	2	205	103
X^1	2	205	103
X^2	2	201	100
X^3	3	200	98
X^4	2	188	96
X^5	2	178	88
X^6	2	90	75
X^7	1	103	88

X^0	3	367	183
X^1	4	369	187
X^2	1	365	181
X^3	1	361	179
X^4	1	357	179
X^5	3	357	180
X^6	1	178	172
X^7	0	185	175

X^0	2	337	167
X^1	2	338	171
X^2	3	340	173
X^3	3	337	170
X^4	3	335	171
X^5	3	331	168
X^6	3	182	158
X^7	3	13	3

X^0	3	28	16
X^1	3	26	14
X^2	3	25	9
X^3	3	27	15
X^4	3	27	12
X^5	6	31	16
X^6	1	19	8
X^7	1	18	7

X^0	2	177	90
X^1	8	192	95
X^2	4	189	89
X^3	2	187	85
X^4	2	171	87
X^5	2	154	83
X^6	2	85	83
X^7	1	88	68

X^0	2	19	8
X^1	2	22	8
X^2	2	22	8
X^3	2	24	13
X^4	2	19	13
X^5	2	13	10
X^6	2	13	9
X^7	0	12	2

X^0	4	546	303
X^1	3	545	300
X^2	3	533	305
X^3	3	522	295
X^4	3	455	286
X^5	3	405	283
X^6	3	294	290
X^7	0	354	296

X^0	2	193	91
X^1	1	193	89
X^2	2	193	91
X^3	1	174	90
X^4	1	162	79
X^5	2	155	75
X^6	1	80	52
X^7	2	103	72

X^0	2	14	6
X^1	1	14	6
X^2	5	16	10
X^3	1	10	4
X^4	1	8	2
X^5	1	7	1
X^6	0	9	3
X^7	0	7	0

X^0	1	499	261
X^1	2	500	261
X^2	1	496	259
X^3	1	490	258
X^4	1	474	242
X^5	2	479	257
X^6	8	249	248
X^7	0	265	220

X^0	2	20	6
X^1	3	20	8
X^2	2	16	8
X^3	3	17	10
X^4	1	14	4
X^5	1	8	1
X^6	1	13	4
X^7	0	8	0

X^0	6	47	21
X^1	6	45	21
X^2	6	40	24
X^3	6	36	29
X^4	6	20	13
X^5	1	28	16
X^6	1	6	1
X^7	0	28	21

X^0	3	25	11
X^1	1	25	12
X^2	2	22	12
X^3	0	21	12
X^4	0	15	12
X^5	1	14	5
X^6	0	11	9
X^7	0	18	9

X^0	2	20	6
X^1	2	20	5
X^2	2	20	8
X^3	6	25	15
X^4	2	17	5
X^5	2	16	7
X^6	2	6	4
X^7	3	17	7

X^0	2	40	16
X^1	4	41	18
X^2	1	37	17
X^3	1	37	17
X^4	1	31	15
X^5	1	32	19
X^6	1	23	21
X^7	2	30	18

X^0	5	28	10
X^1	5	21	5
X^2	6	21	6
X^3	2	18	3
X^4	5	15	5
X^5	1	17	5
X^6	1	11	1
X^7	0	16	6

X^0	3	40	21
X^1	3	41	21
X^2	3	38	20
X^3	4	40	22
X^4	3	38	20
X^5	5	36	17
X^6	3	26	20
X^7	0	28	15

X^0	0	21	6
X^1	1	25	7
X^2	0	22	7
X^3	0	20	2
X^4	0	18	1
X^5	0	21	3
X^6	3	23	3
X^7	0	16	0

X^0	3	67	29
X^1	2	64	29
X^2	3	62	27
X^3	10	59	26
X^4	0	47	19
X^5	1	52	28
X^6	1	29	27
X^7	1	41	26

X^0	3	58	31
X^1	1	59	27
X^2	4	62	33
X^3	1	60	25
X^4	2	60	35
X^5	3	57	41
X^6	0	32	28
X^7	0	37	28

X^0	2	89	48
X^1	6	93	52
X^2	2	88	46
X^3	2	90	49
X^4	6	88	47
X^5	0	51	35
X^6	0	6	0
X^7	0	1	0

X^0	3	69	36
X^1	3	71	36
X^2	5	68	38
X^3	2	57	36
X^4	3	40	28
X^5	2	35	19
X^6	2	36	17
X^7	4	50	21

X^0	2	12	3
X^1	2	11	4
X^2	2	9	2
X^3	2	8	4
X^4	0	7	3
X^5	1	3	1
X^6	0	4	0
X^7	1	3	1

X^0	2	36	20
X^1	3	38	21
X^2	2	32	18
X^3	2	27	12
X^4	2	17	2
X^5	0	18	3
X^6	2	17	2
X^7	0	10	0

X^0	3	58	28
X^1	3	57	28
X^2	3	58	29
X^3	3	50	22
X^4	3	45	21
X^5	3	41	21
X^6	3	24	20
X^7	0	35	26

X^0	1	42	27
X^1	4	45	30
X^2	0	38	29
X^3	3	41	28
X^4	0	33	26
X^5	3	34	27
X^6	0	32	29
X^7	5	43	34

X^0	3	50	28
X^1	3	50	24
X^2	3	49	23
X^3	3	50	22
X^4	3	48	25
X^5	3	39	23
X^6	1	27	23
X^7	3	24	9

X^0	3	561	280
X^1	5	565	286
X^2	3	561	280
X^3	3	563	286
X^4	3	562	284
X^5	3	533	275
X^6	3	255	243
X^7	0	292	278

X^0	1	33	19
X^1	1	34	19
X^2	1	36	18
X^3	1	37	17
X^4	0	33	15
X^5	1	31	17
X^6	0	24	12
X^7	1	20	5

X^0	1	15	7
X^1	1	16	10
X^2	2	15	9
X^3	3	17	9
X^4	3	17	11
X^5	2	11	8
X^6	1	7	1
X^7	3	10	3

X^0	2	31	17
X^1	2	33	17
X^2	3	30	14
X^3	2	29	15
X^4	3	31	19
X^5	2	29	17
X^6	3	16	14
X^7	3	26	17

X^0	4	59	25
X^1	5	58	25
X^2	3	55	23
X^3	6	54	25
X^4	0	47	23
X^5	0	44	26
X^6	0	45	32
X^7	1	46	18

X^0	2	93	42
X^1	4	96	47
X^2	2	81	44
X^3	1	73	26
X^4	1	56	19
X^5	1	66	19
X^6	1	55	16
X^7	0	65	14

X^0	3	1023	470
X^1	0	1023	469
X^2	1	1021	471
X^3	0	1019	471
X^4	2	946	472
X^5	0	943	471
X^6	3	480	475
X^7	9	564	475

X^0	6	119	36
X^1	4	117	35
X^2	5	111	33
X^3	3	83	35
X^4	1	81	53
X^5	3	75	72
X^6	1	56	35
X^7	0	74	38

X^0	6	194	100
X^1	5	181	92
X^2	5	169	87
X^3	5	152	86
X^4	5	122	68
X^5	1	115	63
X^6	1	84	63
X^7	1	69	30

X^0	3	39	27
X^1	3	37	23
X^2	3	36	18
X^3	3	25	12
X^4	1	29	12
X^5	1	13	1
X^6	1	1	1
X^7	1	1	1

X^0	3	361	178
X^1	3	361	181
X^2	3	360	180
X^3	3	363	183
X^4	3	360	182
X^5	3	324	240
X^6	2	185	179
X^7	1	195	175

X^0	2	26	15
X^1	4	31	20
X^2	4	32	21
X^3	5	29	18
X^4	3	28	17
X^5	5	22	11
X^6	3	12	7
X^7	4	14	9

X^0	2	17	10
X^1	2	14	8
X^2	1	13	8
X^3	1	8	7
X^4	2	13	7
X^5	0	3	0
X^6	0	4	0
X^7	0	3	0

X^0	2	16	9
X^1	2	9	3
X^2	2	7	2
X^3	2	8	2
X^4	3	6	3
X^5	3	7	3
X^6	0	1	0
X^7	3	14	7

X^0	7	18	7
X^1	7	15	7
X^2	6	12	6
X^3	4	8	4
X^4	3	10	3
X^5	2	8	2
X^6	3	3	3
X^7	4	14	5

X^0	9	241	97
X^1	9	238	94
X^2	9	237	91
X^3	9	217	89
X^4	9	152	72
X^5	2	186	76
X^6	2	121	60
X^7	0	148	78

X^0	2	177	87
X^1	2	177	86
X^2	3	170	80
X^3	2	169	87
X^4	2	167	81
X^5	2	144	87
X^6	2	90	87
X^7	1	67	53

X^0	7	99	49
X^1	5	97	47
X^2	7	92	38
X^3	7	69	42
X^4	2	58	21
X^5	4	47	16
X^6	4	36	9
X^7	0	50	23

X^0	2	71	31
X^1	2	72	32
X^2	2	65	29
X^3	2	65	29
X^4	2	58	23
X^5	2	55	23
X^6	0	37	21
X^7	0	8	0

X^0	3	17	9
X^1	3	20	12
X^2	3	22	15
X^3	3	18	10
X^4	3	16	13
X^5	3	15	12
X^6	3	15	11
X^7	1	1	1

X^0	1	133	60
X^1	1	133	60
X^2	1	106	57
X^3	1	96	60
X^4	1	84	70
X^5	1	76	33
X^6	1	1	1
X^7	0	98	54

X^0	2	48	20
X^1	1	50	22
X^2	1	49	23
X^3	0	38	20
X^4	0	33	15
X^5	0	38	12
X^6	0	27	11
X^7	0	36	10

X^0	4	30	11
X^1	5	36	16
X^2	3	31	12
X^3	2	28	12
X^4	2	27	13
X^5	2	20	12
X^6	4	21	16
X^7	0	25	11

X^0	4	67	30
X^1	3	64	26
X^2	2	61	26
X^3	2	58	25
X^4	2	55	25
X^5	2	51	22
X^6	2	32	24
X^7	0	44	23

X^0	2	13	7
X^1	3	14	7
X^2	1	13	6
X^3	2	16	9
X^4	3	18	10
X^5	3	14	7
X^6	2	12	6
X^7	1	7	1

X^0	1	26	15
X^1	1	27	16
X^2	3	21	9
X^3	0	16	3
X^4	2	15	6
X^5	2	8	2
X^6	0	0	0
X^7	2	8	2

X^0	3	98	52
X^1	4	99	51
X^2	4	96	48
X^3	3	100	52
X^4	1	91	42
X^5	1	88	41
X^6	1	48	41
X^7	0	47	38

X^0	2	84	31
X^1	2	83	31
X^2	5	87	32
X^3	2	59	27
X^4	3	58	25
X^5	1	19	1
X^6	1	28	1
X^7	0	19	0

X^0	3	47	29
X^1	3	47	28
X^2	3	47	31
X^3	1	47	28
X^4	3	46	30
X^5	1	46	29
X^6	1	17	15
X^7	2	41	29

X^0	1	13	8
X^1	1	12	8
X^2	2	12	9
X^3	1	6	3
X^4	4	11	9
X^5	0	5	1
X^6	1	3	2
X^7	2	7	5

X^0	1	89	38
X^1	1	89	38
X^2	0	83	37
X^3	2	77	36
X^4	2	72	35
X^5	1	75	35
X^6	0	42	34
X^7	0	50	30

X^0	2	227	118
X^1	1	224	115
X^2	0	223	114
X^3	1	224	115
X^4	0	224	115
X^5	0	223	114
X^6	0	123	119
X^7	1	165	111

X^0	1	90	44
X^1	1	90	44
X^2	3	90	41
X^3	1	84	44
X^4	1	82	46
X^5	1	74	44
X^6	0	44	40
X^7	2	39	24

X^0	6	29	17
X^1	5	28	16
X^2	2	24	12
X^3	2	20	4
X^4	0	8	0
X^5	5	17	12
X^6	1	8	5
X^7	0	19	6

X^0	4	309	243
X^1	4	310	240
X^2	3	308	242
X^3	1	296	235
X^4	1	237	170
X^5	3	180	178
X^6	1	240	154
X^7	1	81	1

X^0	4	65	49
X^1	4	64	47
X^2	2	58	44
X^3	2	54	40
X^4	2	52	44
X^5	2	54	48
X^6	2	54	48
X^7	2	31	15

X^0	5	370	172
X^1	2	364	165
X^2	4	365	169
X^3	3	357	166
X^4	6	332	163
X^5	3	327	163
X^6	3	163	156
X^7	0	204	159

X^0	8	27	9
X^1	8	26	10
X^2	8	23	10
X^3	8	16	8
X^4	8	13	8
X^5	8	8	8
X^6	8	12	8
X^7	8	8	8

X^0	2	52	30
X^1	2	50	28
X^2	2	49	32
X^3	1	38	14
X^4	1	43	5
X^5	1	22	1
X^6	1	27	1
X^7	0	22	0

X^0	8	27	13
X^1	3	20	5
X^2	3	23	8
X^3	3	18	6
X^4	3	17	5
X^5	3	16	6
X^6	0	19	7
X^7	0	0	0

X^0	2	14	8
X^1	3	13	7
X^2	2	10	5
X^3	2	3	2
X^4	3	3	3
X^5	3	5	3
X^6	4	5	4
X^7	2	10	6

X^0	3	13	5
X^1	3	10	3
X^2	2	10	4
X^3	4	12	5
X^4	1	6	1
X^5	4	14	4
X^6	1	8	2
X^7	0	4	0

X^0	8	27	8
X^1	8	29	11
X^2	8	30	13
X^3	8	26	10
X^4	8	23	10
X^5	6	21	10
X^6	2	25	10
X^7	0	21	3

X^0	2	20	11
X^1	1	21	9
X^2	2	22	12
X^3	1	21	12
X^4	3	19	9
X^5	0	12	6
X^6	3	8	4
X^7	1	15	10

X^0	3	320	155
X^1	3	318	154
X^2	3	301	154
X^3	3	274	136
X^4	3	243	134
X^5	3	193	108
X^6	3	115	111
X^7	0	163	129

X^0	2	38	12
X^1	1	33	12
X^2	2	31	13
X^3	0	26	7
X^4	2	27	14
X^5	2	19	2
X^6	2	26	13
X^7	0	19	1

X^0	2	90	47
X^1	3	91	50
X^2	2	91	51
X^3	6	95	56
X^4	2	88	45
X^5	2	84	46
X^6	2	48	45
X^7	1	72	43

X^0	2	191	93
X^1	2	192	93
X^2	2	189	87
X^3	2	189	92
X^4	2	185	93
X^5	1	179	95
X^6	0	87	84
X^7	1	108	92

X^0	2	541	274
X^1	5	544	277
X^2	6	534	270
X^3	2	523	262
X^4	5	496	253
X^5	3	493	253
X^6	3	246	226
X^7	0	276	246

X^0	2	70	34
X^1	2	72	37
X^2	2	69	34
X^3	2	57	29
X^4	4	48	25
X^5	4	41	25
X^6	2	36	23
X^7	0	34	11

X^0	2	140	66
X^1	5	138	70
X^2	5	135	68
X^3	6	129	63
X^4	5	66	54
X^5	2	111	62
X^6	2	49	38
X^7	0	76	58

X^0	4	30	11
X^1	4	29	13
X^2	4	30	18
X^3	4	24	17
X^4	3	22	17
X^5	5	24	18
X^6	4	12	7
X^7	0	20	9

X^0	2	14	6
X^1	2	13	2
X^2	2	11	5
X^3	2	16	6
X^4	2	11	5
X^5	2	3	2
X^6	2	8	5
X^7	1	1	1

X^0	4	157	115
X^1	1	158	116
X^2	1	161	127
X^3	1	150	115
X^4	1	159	126
X^5	1	120	117
X^6	0	130	125
X^7	0	0	0

X^0	2	330	163
X^1	2	330	164
X^2	2	331	163
X^3	2	331	166
X^4	3	328	165
X^5	3	325	160
X^6	1	164	159
X^7	2	175	159

X^0	4	45	20
X^1	2	38	15
X^2	2	38	22
X^3	2	35	17
X^4	3	33	22
X^5	2	23	20
X^6	2	22	19
X^7	0	28	15

X^0	3	34	17
X^1	2	28	14
X^2	2	26	11
X^3	6	27	14
X^4	2	25	11
X^5	2	17	5
X^6	4	14	7
X^7	0	20	11

X^0	1	21	16
X^1	2	21	14
X^2	2	21	18
X^3	4	22	19
X^4	4	21	16
X^5	4	16	11
X^6	1	9	6
X^7	0	12	9

X^0	1	69	36
X^1	1	78	38
X^2	1	76	36
X^3	0	70	38
X^4	0	67	36
X^5	0	67	39
X^6	0	38	36
X^7	1	56	35

X^0	5	267	132
X^1	5	267	133
X^2	5	268	132
X^3	5	266	131
X^4	5	262	130
X^5	5	244	127
X^6	5	117	111
X^7	1	143	125

X^0	4	373	181
X^1	2	373	177
X^2	6	377	187
X^3	2	369	181
X^4	2	367	183
X^5	2	361	176
X^6	0	185	181
X^7	2	197	179

X^0	8	42	12
X^1	8	38	16
X^2	12	41	16
X^3	5	31	11
X^4	2	27	3
X^5	2	19	3
X^6	1	19	1
X^7	2	16	2

X^0	1	186	85
X^1	1	184	87
X^2	3	189	88
X^3	1	183	86
X^4	1	177	85
X^5	2	174	89
X^6	3	100	88
X^7	1	11	1

X^0	6	40	19
X^1	5	36	16
X^2	5	35	16
X^3	5	38	21
X^4	3	29	23
X^5	5	27	21
X^6	5	25	19
X^7	0	20	15

X^0	3	192	124
X^1	2	196	120
X^2	3	196	124
X^3	2	189	120
X^4	2	189	112
X^5	0	183	95
X^6	0	93	90
X^7	0	142	89

X^0	3	322	157
X^1	3	325	161
X^2	3	301	164
X^3	3	270	136
X^4	0	220	136
X^5	1	297	163
X^6	1	169	168
X^7	3	159	133

X^0	1	14	6
X^1	1	13	6
X^2	1	10	5
X^3	1	9	4
X^4	0	1	0
X^5	0	4	0
X^6	2	8	2
X^7	0	8	4

X^0	2	228	112
X^1	1	227	109
X^2	1	218	111
X^3	1	216	104
X^4	1	194	105
X^5	1	198	105
X^6	0	106	96
X^7	3	138	93

X^0	1	46	21
X^1	1	45	20
X^2	2	48	23
X^3	4	43	19
X^4	2	36	14
X^5	5	42	23
X^6	2	22	17
X^7	6	33	24

X^0	2	30	9
X^1	2	28	12
X^2	2	19	8
X^3	0	11	2
X^4	1	1	1
X^5	0	8	0
X^6	0	0	0
X^7	2	20	9

X^0	2	85	46
X^1	2	85	46
X^2	1	84	41
X^3	2	82	43
X^4	2	39	32
X^5	2	46	43
X^6	0	2	0
X^7	1	47	44

X^0	1	33	18
X^1	1	38	18
X^2	1	36	16
X^3	3	41	21
X^4	0	34	14
X^5	3	33	20
X^6	0	25	19
X^7	0	24	14

X^0	2	50	25
X^1	2	50	25
X^2	2	53	30
X^3	4	50	23
X^4	2	39	18
X^5	1	43	21
X^6	1	29	18
X^7	0	39	18

X^0	3	48	27
X^1	3	52	27
X^2	3	45	22
X^3	3	31	15
X^4	5	20	14
X^5	3	29	15
X^6	2	2	2
X^7	0	38	24

X^0	6	43	23
X^1	5	42	21
X^2	5	44	23
X^3	3	37	16
X^4	3	32	15
X^5	3	31	21
X^6	3	19	8
X^7	0	23	11

X^0	2	37	11
X^1	2	36	6
X^2	2	32	12
X^3	2	35	11
X^4	2	31	8
X^5	2	33	10
X^6	2	25	8
X^7	0	25	7

X^0	3	45	28
X^1	3	47	29
X^2	3	44	24
X^3	3	45	24
X^4	3	43	25
X^5	1	32	12
X^6	1	17	2
X^7	1	32	12

X^0	4	142	75
X^1	2	140	71
X^2	3	139	79
X^3	2	127	78
X^4	2	108	67
X^5	3	69	60
X^6	3	83	66
X^7	2	5	2

X^0	4	281	152
X^1	3	280	150
X^2	2	279	147
X^3	2	285	147
X^4	2	286	139
X^5	2	273	136
X^6	0	151	130
X^7	0	3	0

X^0	4	51	29
X^1	4	55	28
X^2	4	55	28
X^3	4	51	30
X^4	4	49	28
X^5	4	43	22
X^6	4	30	24
X^7	0	28	16

X^0	1	57	20
X^1	1	54	20
X^2	8	64	25
X^3	1	58	24
X^4	1	50	23
X^5	1	40	22
X^6	1	37	22
X^7	0	37	10

X^0	5	202	69
X^1	3	213	81
X^2	3	191	71
X^3	5	183	81
X^4	1	162	68
X^5	1	127	55
X^6	1	144	57
X^7	2	159	59

X^0	3	49	22
X^1	3	47	25
X^2	3	40	18
X^3	3	40	22
X^4	4	21	17
X^5	2	10	2
X^6	0	0	0
X^7	0	1	0

X^0	2	108	87
X^1	1	104	84
X^2	1	100	84
X^3	1	96	83
X^4	1	93	83
X^5	1	86	78
X^6	0	63	54
X^7	1	86	78

X^0	1	20	9
X^1	1	21	12
X^2	2	21	10
X^3	0	20	13
X^4	1	22	8
X^5	3	21	15
X^6	1	15	10
X^7	1	15	7

X^0	4	21	7
X^1	4	25	13
X^2	4	22	10
X^3	4	18	9
X^4	4	19	11
X^5	0	15	8
X^6	1	10	4
X^7	2	19	9

X^0	3	28	15
X^1	1	24	10
X^2	1	22	15
X^3	1	13	10
X^4	1	12	9
X^5	1	8	3
X^6	0	2	0
X^7	0	5	0

X^0	2	70	51
X^1	4	72	54
X^2	2	67	49
X^3	4	57	53
X^4	6	52	47
X^5	4	30	24
X^6	0	28	26
X^7	4	22	19

X^0	3	14	5
X^1	3	10	3
X^2	3	7	3
X^3	4	7	4
X^4	1	5	1
X^5	1	10	4
X^6	0	0	0
X^7	1	10	4

X^0	3	147	67
X^1	3	150	70
X^2	3	149	68
X^3	3	150	73
X^4	3	131	73
X^5	3	117	61
X^6	3	58	35
X^7	4	89	58

X^0	2	7	3
X^1	2	7	3
X^2	3	8	3
X^3	4	8	5
X^4	1	5	3
X^5	0	5	0
X^6	3	7	3
X^7	1	4	1

X^0	3	105	66
X^1	3	105	65
X^2	5	108	70
X^3	3	99	66
X^4	3	77	48
X^5	3	50	46
X^6	1	65	63
X^7	1	69	41

X^0	1	59	27
X^1	1	51	20
X^2	1	45	18
X^3	1	42	16
X^4	1	28	18
X^5	1	5	1
X^6	1	1	1
X^7	0	5	0

X^0	1	497	253
X^1	2	500	257
X^2	1	498	255
X^3	1	492	248
X^4	1	487	250
X^5	1	475	240
X^6	1	262	229
X^7	1	15	1

X^0	1	96	48
X^1	1	95	43
X^2	2	100	53
X^3	1	95	43
X^4	3	66	54
X^5	1	61	35
X^6	0	59	29
X^7	0	13	0

X^0	4	390	198
X^1	3	386	194
X^2	2	383	191
X^3	1	383	191
X^4	2	378	187
X^5	2	371	186
X^6	1	191	184
X^7	2	197	187

X^0	1	41	20
X^1	4	41	20
X^2	4	40	20
X^3	4	38	19
X^4	4	26	20
X^5	3	32	17
X^6	1	1	1
X^7	0	32	17

X^0	4	1219	505
X^1	2	1219	501
X^2	2	1210	501
X^3	3	1214	496
X^4	2	974	492
X^5	1	979	490
X^6	2	492	488
X^7	1	732	487

X^0	4	25	13
X^1	6	27	15
X^2	3	21	9
X^3	6	22	9
X^4	1	15	3
X^5	2	6	2
X^6	2	7	2
X^7	0	6	0

X^0	3	35	14
X^1	3	35	13
X^2	3	36	12
X^3	3	34	12
X^4	3	27	8
X^5	5	31	13
X^6	0	23	7
X^7	1	26	7

X^0	2	9	2
X^1	4	14	6
X^2	2	11	5
X^3	2	11	2
X^4	2	11	4
X^5	2	10	3
X^6	5	14	10
X^7	0	9	3

X^0	3	1001	573
X^1	3	997	573
X^2	3	992	572
X^3	3	988	571
X^4	0	990	565
X^5	1	991	503
X^6	0	500	497
X^7	1	644	492

X^0	3	26	12
X^1	3	24	9
X^2	3	23	9
X^3	3	24	10
X^4	3	25	11
X^5	1	19	1
X^6	2	20	3
X^7	0	20	5

X^0	3	9	4
X^1	2	9	5
X^2	2	10	5
X^3	2	9	5
X^4	2	9	5
X^5	2	8	4
X^6	2	5	2
X^7	2	2	2

X^0	4	24	9
X^1	2	20	6
X^2	2	20	2
X^3	3	20	6
X^4	0	17	5
X^5	0	17	4
X^6	0	17	6
X^7	0	17	4

X^0	2	83	36
X^1	2	74	29
X^2	2	79	34
X^3	2	75	30
X^4	2	74	41
X^5	2	44	34
X^6	1	36	23
X^7	0	56	35

X^0	2	209	196
X^1	3	210	195
X^2	1	209	193
X^3	4	205	195
X^4	1	198	192
X^5	0	204	199
X^6	0	189	186
X^7	0	204	199

X^0	2	45	30
X^1	2	39	26
X^2	2	37	29
X^3	2	33	20
X^4	2	23	10
X^5	2	3	2
X^6	2	2	2
X^7	1	23	8

X^0	2	60	25
X^1	1	58	27
X^2	1	56	27
X^3	1	54	27
X^4	1	48	21
X^5	1	42	21
X^6	0	26	16
X^7	0	4	0

X^0	4	22	12
X^1	4	19	10
X^2	5	23	15
X^3	4	14	12
X^4	4	18	12
X^5	1	15	9
X^6	2	12	10
X^7	4	23	13

X^0	2	46	23
X^1	3	48	25
X^2	2	49	26
X^3	1	46	23
X^4	2	39	27
X^5	1	40	17
X^6	1	20	17
X^7	1	25	20

X^0	4	34	10
X^1	4	33	10
X^2	4	29	10
X^3	4	26	17
X^4	4	24	11
X^5	4	26	17
X^6	4	15	9
X^7	3	30	10

X^0	2	37	15
X^1	2	37	11
X^2	2	33	16
X^3	2	22	11
X^4	2	22	8
X^5	3	24	7
X^6	4	26	11
X^7	0	21	5

X^0	6	15	8
X^1	5	16	8
X^2	4	12	4
X^3	4	10	5
X^4	2	12	7
X^5	1	11	3
X^6	0	0	0
X^7	6	16	9

X^0	4	81	29
X^1	3	79	28
X^2	1	75	27
X^3	2	68	28
X^4	1	53	26
X^5	1	37	25
X^6	3	42	23
X^7	1	30	6

X^0	1	27	16
X^1	1	27	11
X^2	7	31	17
X^3	3	14	8
X^4	4	15	9
X^5	3	17	9
X^6	1	1	1
X^7	0	12	4

X^0	6	54	24
X^1	2	49	16
X^2	2	50	18
X^3	2	46	19
X^4	3	44	17
X^5	0	43	13
X^6	0	37	11
X^7	0	31	5

X^0	3	11	3
X^1	3	12	7
X^2	2	12	6
X^3	2	13	8
X^4	4	15	10
X^5	2	9	2
X^6	2	8	5
X^7	0	7	3

X^0	4	115	55
X^1	2	109	48
X^2	4	107	47
X^3	4	104	49
X^4	4	103	49
X^5	2	100	47
X^6	1	50	45
X^7	3	61	52

X^0	1	345	175
X^1	1	348	175
X^2	2	353	170
X^3	1	342	165
X^4	1	333	165
X^5	1	316	160
X^6	1	164	160
X^7	0	169	152

X^0	1	17	8
X^1	1	17	9
X^2	1	16	4
X^3	1	19	1
X^4	3	21	9
X^5	1	14	8
X^6	1	8	1
X^7	0	7	0

X^0	1	29	7
X^1	3	32	9
X^2	3	31	11
X^3	1	28	8
X^4	1	28	9
X^5	1	24	9
X^6	0	23	8
X^7	0	21	2

X^0	2	12	2
X^1	2	12	2
X^2	2	10	2
X^3	4	12	4
X^4	1	8	1
X^5	2	10	4
X^6	0	4	0
X^7	4	9	4

X^0	2	56	26
X^1	2	57	21
X^2	2	56	26
X^3	2	55	27
X^4	2	51	25
X^5	2	28	20
X^6	1	29	21
X^7	1	1	1

X^0	1	86	42
X^1	1	87	40
X^2	1	85	38
X^3	1	84	41
X^4	1	66	37
X^5	1	42	37
X^6	1	55	26
X^7	1	30	1

X^0	2	254	126
X^1	2	253	125
X^2	6	256	128
X^3	5	251	122
X^4	1	217	121
X^5	1	214	89
X^6	1	126	122
X^7	0	132	123

X^0	4	31	14
X^1	1	27	13
X^2	0	24	13
X^3	0	22	12
X^4	0	21	7
X^5	0	21	11
X^6	0	16	14
X^7	0	15	5

X^0	2	176	86
X^1	2	177	85
X^2	2	166	87
X^3	2	159	84
X^4	2	137	84
X^5	2	102	76
X^6	1	62	56
X^7	0	112	67

X^0	3	42	29
X^1	2	39	28
X^2	4	41	30
X^3	2	36	20
X^4	2	35	18
X^5	2	33	7
X^6	2	12	2
X^7	2	39	13

X^0	7	112	52
X^1	7	110	56
