	Opt.	CR	FP
X^5	1	637	350

X^0	5	7	5
X^1	3	11	5
X^2	2	8	2
X^3	0	5	0
X^4	2	8	6
X^5	1	4	2

X^0	4	40	17
X^1	4	39	17
X^2	1	22	17
X^3	6	33	18
X^4	0	15	10
X^5	0	24	17

X^0	6	73	67
X^1	2	69	63
X^2	1	67	61
X^3	1	64	63
X^4	1	67	66
X^5	2	57	53

X^0	2	55	31
X^1	2	63	29
X^2	2	64	30
X^3	2	78	49
X^4	1	42	32
X^5	1	56	36

X^0	2	103	77
X^1	2	109	77
X^2	2	103	63
X^3	2	87	53
X^4	1	69	55
X^5	1	79	37

X^0	3	19	8
X^1	3	14	10
X^2	2	13	6
X^3	3	3	3
X^4	1	9	1
X^5	0	14	7

X^0	2	58	25
X^1	1	55	24
X^2	2	54	22
X^3	0	54	22
X^4	0	45	24
X^5	0	31	7

X^0	2	30	26
X^1	2	30	26
X^2	2	30	26
X^3	2	34	29
X^4	0	30	26
X^5	4	36	32

X^0	1	69	49
X^1	1	67	49
X^2	1	66	49
X^3	1	60	52
X^4	1	56	52
X^5	1	42	26

X^0	1	64	62
X^1	2	63	61
X^2	1	64	62
X^3	0	61	57
X^4	4	73	68
X^5	6	69	68

X^0	1	24	14
X^1	1	23	13
X^2	0	21	11
X^3	0	23	9
X^4	0	15	6
X^5	0	5	0

X^0	2	17	9
X^1	2	16	9
X^2	0	16	8
X^3	2	13	9
X^4	1	11	7
X^5	4	13	4

X^0	2	30	25
X^1	2	35	25
X^2	2	37	25
X^3	2	30	25
X^4	2	25	19
X^5	0	25	15

X^0	2	11	5
X^1	2	10	4
X^2	2	9	4
X^3	2	7	2
X^4	2	2	2
X^5	4	10	5

X^0	2	28	14
X^1	1	27	13
X^2	1	22	11
X^3	1	18	10
X^4	1	18	11
X^5	2	20	9

X^0	3	182	95
X^1	3	194	103
X^2	3	190	92
X^3	3	187	111
X^4	2	118	113
X^5	1	109	94

X^0	2	24	11
X^1	2	23	11
X^2	3	23	13
X^3	4	16	14
X^4	5	19	12
X^5	1	7	1

X^0	6	17	11
X^1	2	11	8
X^2	4	11	4
X^3	0	10	3
X^4	3	12	8
X^5	3	8	5

X^0	3	3	3
X^1	3	3	3
X^2	2	3	2
X^3	1	1	1
X^4	0	0	0
X^5	0	1	0

X^0	4	30	18
X^1	1	19	2
X^2	2	18	6
X^3	1	20	7
X^4	1	14	3
X^5	0	20	10

X^0	3	16	9
X^1	4	17	9
X^2	1	14	7
X^3	3	16	8
X^4	1	10	1
X^5	2	13	6

X^0	2	11	3
X^1	2	10	6
X^2	3	10	5
X^3	2	6	2
X^4	2	8	4
X^5	0	9	3

X^0	10	47	26
X^1	10	47	26
X^2	10	47	26
X^3	10	77	37
X^4	10	38	27
X^5	1	49	39

X^0	3	247	131
X^1	2	246	130
X^2	2	243	129
X^3	2	265	130
X^4	2	134	131
X^5	2	139	129

X^0	3	11	7
X^1	4	11	10
X^2	4	7	5
X^3	1	4	3
X^4	0	3	1
X^5	0	4	3

X^0	1	45	22
X^1	2	49	25
X^2	1	39	20
X^3	1	37	31
X^4	2	29	26
X^5	1	1	1

X^0	6	19	11
X^1	2	12	6
X^2	2	12	7
X^3	3	13	7
X^4	1	8	4
X^5	1	6	3

X^0	2	33	14
X^1	2	30	13
X^2	1	25	12
X^3	1	11	1
X^4	1	12	4
X^5	0	25	12

X^0	2	14	10
X^1	2	16	8
X^2	2	21	13
X^3	3	19	17
X^4	2	10	8
X^5	0	10	8

X^0	5	10	8
X^1	2	7	5
X^2	2	4	2
X^3	2	6	4
X^4	2	2	2
X^5	1	9	3

X^0	5	42	39
X^1	1	38	37
X^2	1	35	31
X^3	1	34	33
X^4	1	38	37
X^5	0	34	33

X^0	0	12	4
X^1	2	15	7
X^2	2	14	8
X^3	1	10	5
X^4	1	6	3
X^5	2	9	2

X^0	2	29	17
X^1	1	27	15
X^2	2	28	16
X^3	1	23	9
X^4	1	19	6
X^5	1	17	4

X^0	2	23	11
X^1	1	22	7
X^2	3	24	14
X^3	1	20	11
X^4	1	15	9
X^5	2	15	6

X^0	3	25	12
X^1	1	26	14
X^2	1	26	21
X^3	1	24	22
X^4	1	16	14
X^5	0	17	11

X^0	5	313	164
X^1	5	306	153
X^2	5	306	155
X^3	2	302	156
X^4	0	151	139
X^5	2	169	151

X^0	1	20	8
X^1	1	21	7
X^2	0	21	8
X^3	1	17	8
X^4	0	12	7
X^5	1	10	5

X^0	1	158	82
X^1	1	157	84
X^2	2	158	86
X^3	2	165	86
X^4	0	107	100
X^5	1	98	73

X^0	2	54	52
X^1	7	59	57
X^2	0	52	45
X^3	0	43	0
X^4	0	6	4
X^5	0	51	0

X^0	1	5	3
X^1	1	5	3
X^2	1	1	1
X^3	1	1	1
X^4	2	2	2
X^5	1	1	1

X^0	1	89	50
X^1	1	85	44
X^2	1	85	47
X^3	1	75	35
X^4	1	38	32
X^5	1	45	37

X^0	1	25	11
X^1	1	23	11
X^2	2	23	11
X^3	2	27	15
X^4	3	28	14
X^5	0	20	8

X^0	2	10	3
X^1	2	10	5
X^2	2	11	6
X^3	2	3	2
X^4	2	2	2
X^5	1	3	1

X^0	4	204	85
X^1	4	216	94
X^2	4	224	113
X^3	4	216	115
X^4	4	123	119
X^5	1	115	110

X^0	4	23	14
X^1	1	20	16
X^2	1	20	16
X^3	2	20	18
X^4	0	19	18
X^5	2	20	17

X^0	3	14	3
X^1	0	13	4
X^2	0	15	7
X^3	2	14	8
X^4	2	12	5
X^5	0	10	3

X^0	4	19	14
X^1	2	14	7
X^2	2	14	9
X^3	2	10	2
X^4	2	9	6
X^5	0	11	5

X^0	6	8	6
X^1	2	6	4
X^2	2	7	4
X^3	2	7	3
X^4	2	2	2
X^5	5	8	6

X^0	2	58	37
X^1	2	40	38
X^2	2	29	27
X^3	2	2	2
X^4	2	2	2
X^5	0	29	27

X^0	3	25	18
X^1	2	25	18
X^2	3	23	13
X^3	1	18	12
X^4	3	16	11
X^5	3	19	12

X^0	11	96	63
X^1	11	89	58
X^2	11	89	58
X^3	11	89	56
X^4	11	76	47
X^5	2	77	47

X^0	3	10	4
X^1	6	13	11
X^2	3	6	5
X^3	0	3	2
X^4	2	10	8
X^5	0	5	4

X^0	2	69	38
X^1	1	44	14
X^2	2	42	11
X^3	1	49	19
X^4	2	31	4
X^5	0	56	30

X^0	4	116	109
X^1	3	117	111
X^2	1	115	109
X^3	2	71	65
X^4	0	1	0
X^5	2	70	61

X^0	4	59	35
X^1	4	65	42
X^2	5	55	31
X^3	1	38	17
X^4	1	21	1
X^5	0	38	17

X^0	2	98	40
X^1	1	102	43
X^2	2	99	40
X^3	2	93	47
X^4	5	60	45
X^5	2	74	36

X^0	3	16	12
X^1	1	9	5
X^2	0	8	4
X^3	0	6	1
X^4	1	1	1
X^5	0	9	5

X^0	3	12	7
X^1	3	13	8
X^2	2	12	7
X^3	0	8	5
X^4	0	3	0
X^5	2	9	5

X^0	1	2	1
X^1	4	4	4
X^2	2	2	2
X^3	1	2	1
X^4	0	0	0
X^5	8	8	8

X^0	3	18	13
X^1	3	15	10
X^2	3	15	10
X^3	3	15	11
X^4	3	14	11
X^5	3	7	3

X^0	0	274	137
X^1	0	272	135
X^2	0	272	132
X^3	0	265	135
X^4	0	138	134
X^5	0	151	126

X^0	1	36	14
X^1	1	36	15
X^2	2	30	19
X^3	6	37	18
X^4	2	18	10
X^5	0	21	14

X^0	1	10	4
X^1	4	11	8
X^2	0	8	0
X^3	2	12	9
X^4	0	9	7
X^5	0	7	2

X^0	3	31	28
X^1	2	30	27
X^2	3	30	28
X^3	2	29	20
X^4	0	19	14
X^5	3	24	22

X^0	4	35	18
X^1	4	36	20
X^2	1	35	20
X^3	4	32	21
X^4	1	24	19
X^5	1	25	11

X^0	1	7	4
X^1	1	6	1
X^2	1	6	3
X^3	1	6	5
X^4	1	6	2
X^5	1	6	1

X^0	1	30	15
X^1	1	23	14
X^2	1	15	6
X^3	1	7	1
X^4	1	1	1
X^5	0	17	0

X^0	0	45	15
X^1	1	48	18
X^2	0	41	16
X^3	0	40	18
X^4	1	38	19
X^5	0	32	9

X^0	3	44	21
X^1	2	49	27
X^2	3	49	27
X^3	1	43	21
X^4	1	28	20
X^5	5	40	25

X^0	2	170	84
X^1	1	178	86
X^2	4	174	85
X^3	2	167	88
X^4	1	90	86
X^5	1	93	83

X^0	4	21	8
X^1	1	15	8
X^2	4	20	11
X^3	2	15	8
X^4	0	12	3
X^5	5	16	7

X^0	5	42	30
X^1	1	37	23
X^2	1	37	22
X^3	1	22	18
X^4	0	24	20
X^5	0	4	0

X^0	1	371	185
X^1	2	376	189
X^2	0	369	185
X^3	0	360	172
X^4	0	185	184
X^5	0	189	184

X^0	2	40	21
X^1	2	41	22
X^2	2	43	23
X^3	1	33	16
X^4	1	21	10
X^5	1	8	1

X^0	4	19	10
X^1	0	15	7
X^2	1	15	2
X^3	2	14	6
X^4	1	12	2
X^5	1	11	3

X^0	4	52	47
X^1	4	51	47
X^2	4	51	47
X^3	1	48	42
X^4	1	48	44
X^5	0	47	45

X^0	2	33	28
X^1	1	30	24
X^2	1	26	23
X^3	1	47	25
X^4	0	28	25
X^5	2	28	25

X^0	4	218	112
X^1	4	218	115
X^2	4	204	101
X^3	4	185	99
X^4	2	114	109
X^5	1	125	104

X^0	2	134	66
X^1	2	129	64
X^2	1	127	64
X^3	0	123	54
X^4	0	70	66
X^5	0	75	62

X^0	1	44	28
X^1	2	44	28
X^2	2	43	25
X^3	1	32	27
X^4	0	30	12
X^5	0	0	0

X^0	1	4	2
X^1	1	4	1
X^2	3	7	3
X^3	5	8	6
X^4	1	3	1
X^5	1	1	1

X^0	3	45	39
X^1	1	44	37
X^2	10	47	43
X^3	6	38	37
X^4	6	38	37
X^5	0	32	28

X^0	2	409	211
X^1	2	408	210
X^2	2	408	210
X^3	2	416	219
X^4	0	221	216
X^5	2	197	195

X^0	3	16	9
X^1	3	14	6
X^2	2	13	10
X^3	6	15	11
X^4	2	12	9
X^5	0	3	0

X^0	1	20	8
X^1	1	21	12
X^2	1	20	9
X^3	1	8	1
X^4	1	1	1
X^5	1	13	4

X^0	7	119	59
X^1	1	116	58
X^2	1	117	56
X^3	0	109	54
X^4	0	63	60
X^5	2	55	52

X^0	3	54	37
X^1	1	41	32
X^2	1	40	22
X^3	1	32	20
X^4	2	31	22
X^5	1	1	1

X^0	2	28	19
X^1	2	26	19
X^2	2	25	19
X^3	2	4	2
X^4	1	4	1
X^5	0	19	13

X^0	1	349	185
X^1	3	342	178
X^2	1	331	167
X^3	1	292	162
X^4	1	164	162
X^5	0	129	126

X^0	2	278	182
X^1	2	279	186
X^2	1	278	182
X^3	1	276	181
X^4	2	183	181
X^5	0	186	92

X^0	6	24	10
X^1	3	24	11
X^2	2	18	8
X^3	2	15	6
X^4	1	13	6
X^5	0	10	3

X^0	1	12	5
X^1	1	11	5
X^2	1	9	3
X^3	0	7	4
X^4	5	15	11
X^5	1	9	3

X^0	3	48	21
X^1	1	45	20
X^2	1	45	19
X^3	0	33	23
X^4	3	29	23
X^5	0	7	0

X^0	4	9	6
X^1	4	8	5
X^2	7	14	7
X^3	4	5	4
X^4	5	7	5
X^5	1	7	4

X^0	2	469	237
X^1	2	465	233
X^2	2	457	227
X^3	2	462	230
X^4	2	232	227
X^5	2	3	2

X^0	2	33	18
X^1	1	33	17
X^2	2	40	24
X^3	2	31	20
X^4	2	34	22
X^5	2	28	14

X^0	3	91	81
X^1	2	90	80
X^2	3	91	82
X^3	1	91	81
X^4	1	104	101
X^5	0	86	74

X^0	8	43	20
X^1	8	47	25
X^2	8	42	24
X^3	8	36	18
X^4	8	31	21
X^5	0	34	15

X^0	1	32	18
X^1	1	25	7
X^2	4	33	16
X^3	2	22	8
X^4	2	25	12
X^5	1	2	1

X^0	4	192	186
X^1	1	188	186
X^2	1	187	185
X^3	1	184	183
X^4	1	186	184
X^5	1	1	1

X^0	2	42	21
X^1	1	44	21
X^2	5	39	24
X^3	1	30	21
X^4	1	23	21
X^5	0	30	22

X^0	3	28	18
X^1	2	19	12
X^2	2	14	6
X^3	2	13	6
X^4	2	2	2
X^5	0	13	6

X^0	1	17	6
X^1	2	18	7
X^2	3	18	9
X^3	1	16	9
X^4	1	13	8
X^5	0	12	2

X^0	4	10	4
X^1	3	9	3
X^2	1	5	1
X^3	1	6	3
X^4	1	5	3
X^5	1	1	1

X^0	2	8	2
X^1	1	10	6
X^2	1	2	1
X^3	0	0	0
X^4	1	1	1
X^5	2	2	2

X^0	2	11	5
X^1	3	12	7
X^2	1	7	4
X^3	2	3	2
X^4	1	1	1
X^5	2	6	4

X^0	1	86	40
X^1	7	92	49
X^2	1	84	38
X^3	1	44	41
X^4	1	42	40
X^5	1	1	1

X^0	1	3	1
X^1	1	2	1
X^2	3	5	3
X^3	1	2	1
X^4	1	1	1
X^5	1	2	1

X^0	2	101	56
X^1	1	100	56
X^2	3	101	56
X^3	2	98	52
X^4	0	61	60
X^5	1	54	53

X^0	3	21	11
X^1	1	19	9
X^2	1	18	6
X^3	1	15	5
X^4	0	12	1
X^5	3	17	6

X^0	2	132	61
X^1	1	131	66
X^2	1	128	66
X^3	3	130	69
X^4	0	71	67
X^5	0	70	56

X^0	3	34	15
X^1	2	34	16
X^2	2	34	16
X^3	2	27	7
X^4	2	18	13
X^5	0	25	16

X^0	2	76	37
X^1	1	77	36
X^2	5	80	41
X^3	5	75	40
X^4	3	42	37
X^5	1	40	30

X^0	6	38	17
X^1	5	34	17
X^2	3	33	11
X^3	5	33	16
X^4	3	19	9
X^5	7	22	11

X^0	5	32	17
X^1	3	36	15
X^2	2	28	17
X^3	1	25	16
X^4	1	25	12
X^5	1	18	2

X^0	4	147	74
X^1	1	145	72
X^2	1	142	74
X^3	0	136	69
X^4	0	66	64
X^5	0	71	67

X^0	1	19	8
X^1	2	24	8
X^2	2	23	14
X^3	1	13	5
X^4	0	16	9
X^5	1	23	14

X^0	1	20	8
X^1	2	21	9
X^2	1	19	9
X^3	5	19	13
X^4	1	14	3
X^5	1	1	1

X^0	2	164	80
X^1	2	158	78
X^2	2	153	72
X^3	5	157	81
X^4	1	76	74
X^5	1	86	78

X^0	3	38	18
X^1	3	39	15
X^2	2	37	17
X^3	1	36	16
X^4	1	36	16
X^5	1	32	10

X^0	1	115	65
X^1	1	111	58
X^2	1	99	48
X^3	1	87	38
X^4	1	49	29
X^5	0	61	34

X^0	2	37	22
X^1	4	38	25
X^2	5	37	26
X^3	6	34	27
X^4	0	25	15
X^5	4	32	18

X^0	4	181	86
X^1	1	175	82
X^2	3	171	83
X^3	0	163	76
X^4	0	88	80
X^5	0	91	71

X^0	1	16	14
X^1	1	18	17
X^2	5	16	15
X^3	1	1	1
X^4	2	2	2
X^5	1	12	10

X^0	0	36	24
X^1	6	27	19
X^2	6	20	6
X^3	6	17	11
X^4	6	6	6
X^5	0	4	0

X^0	6	15	8
X^1	6	17	8
X^2	6	11	6
X^3	6	11	6
X^4	6	11	6
X^5	2	9	3

X^0	9	16	12
X^1	2	9	5
X^2	2	2	2
X^3	2	2	2
X^4	3	3	3
X^5	0	2	0

X^0	5	151	83
X^1	1	147	69
X^2	1	128	75
X^3	1	128	77
X^4	2	86	82
X^5	1	86	46

X^0	2	25	15
X^1	2	25	18
X^2	2	24	18
X^3	1	20	12
X^4	2	13	9
X^5	1	15	6

X^0	1	6	4
X^1	1	6	5
X^2	1	4	1
X^3	1	3	1
X^4	1	1	1
X^5	0	3	0

X^0	3	256	128
X^1	1	258	129
X^2	3	260	131
X^3	3	265	138
X^4	1	144	142
X^5	1	134	125

X^0	10	28	23
X^1	5	18	13
X^2	3	11	3
X^3	5	19	9
X^4	3	18	13
X^5	1	9	4

X^0	3	14	8
X^1	3	10	5
X^2	3	7	3
X^3	3	3	3
X^4	3	3	3
X^5	0	2	0

X^0	4	4	4
X^1	1	1	1
X^2	3	3	3
X^3	1	1	1
X^4	0	0	0
X^5	0	0	0

X^0	3	103	47
X^1	3	105	58
X^2	3	92	45
X^3	3	76	33
X^4	1	46	39
X^5	2	46	25

X^0	1	15	5
X^1	6	15	6
X^2	1	14	4
X^3	4	14	4
X^4	0	7	0
X^5	0	0	0

X^0	1	6	1
X^1	1	4	1
X^2	0	6	2
X^3	1	2	1
X^4	4	5	4
X^5	0	0	0

X^0	3	70	34
X^1	3	70	29
X^2	3	35	29
X^3	1	56	35
X^4	1	21	15
X^5	0	41	32

X^0	2	42	35
X^1	2	43	34
X^2	2	41	34
X^3	6	44	38
X^4	2	15	7
X^5	2	2	2

X^0	3	273	136
X^1	1	270	132
X^2	1	267	133
X^3	0	263	131
X^4	0	132	124
X^5	5	101	96

X^0	3	19	12
X^1	1	15	5
X^2	4	16	8
X^3	1	11	3
X^4	1	9	5
X^5	0	4	1

X^0	5	9	5
X^1	2	5	2
X^2	1	3	1
X^3	5	7	5
X^4	1	3	1
X^5	2	4	2

X^0	4	21	14
X^1	4	19	12
X^2	1	16	7
X^3	0	13	6
X^4	0	11	5
X^5	0	7	2

X^0	1	22	9
X^1	3	27	14
X^2	4	26	13
X^3	1	23	7
X^4	1	17	15
X^5	1	5	3

X^0	2	43	18
X^1	2	32	19
X^2	2	29	19
X^3	4	33	20
X^4	0	21	5
X^5	0	17	1

X^0	2	440	223
X^1	2	442	225
X^2	2	379	217
X^3	0	317	155
X^4	0	161	93
X^5	2	227	160

X^0	3	81	47
X^1	1	71	42
X^2	2	62	36
X^3	2	60	29
X^4	2	30	26
X^5	1	33	29

X^0	1	8	2
X^1	1	8	3
X^2	1	5	3
X^3	0	4	0
X^4	1	1	1
X^5	1	5	1

X^0	3	8	3
X^1	2	7	4
X^2	1	9	6
X^3	2	9	6
X^4	1	2	1
X^5	1	1	1

X^0	3	52	26
X^1	4	55	28
X^2	2	47	20
X^3	0	36	18
X^4	0	28	17
X^5	0	10	0

X^0	5	20	10
X^1	4	18	8
X^2	4	17	7
X^3	4	11	7
X^4	4	4	4
X^5	1	6	2

X^0	1	10	8
X^1	1	9	5
X^2	3	12	9
X^3	1	3	1
X^4	2	7	2
X^5	6	8	6

X^0	2	5	2
X^1	2	6	2
X^2	1	4	1
X^3	1	3	1
X^4	3	9	6
X^5	0	5	2

X^0	1	17	9
X^1	2	15	6
X^2	1	14	5
X^3	1	14	2
X^4	1	13	1
X^5	1	1	1

X^0	3	13	6
X^1	2	12	6
X^2	0	9	6
X^3	2	9	9
X^4	0	6	5
X^5	1	8	6

X^0	1	18	7
X^1	0	15	7
X^2	0	11	5
X^3	0	9	4
X^4	0	8	5
X^5	0	7	2

X^0	2	37	17
X^1	2	37	17
X^2	2	42	20
X^3	3	59	39
X^4	3	43	38
X^5	0	35	32

X^0	4	23	14
X^1	3	18	8
X^2	0	12	6
X^3	3	21	10
X^4	2	12	9
X^5	0	13	8

X^0	1	49	19
X^1	1	50	22
X^2	1	45	21
X^3	1	42	20
X^4	1	22	20
X^5	2	30	22

X^0	3	11	10
X^1	1	9	8
X^2	1	6	1
X^3	1	5	3
X^4	2	8	7
X^5	0	6	1

X^0	2	16	13
X^1	2	13	7
X^2	2	14	8
X^3	2	10	2
X^4	2	13	12
X^5	2	12	8

X^0	9	46	26
X^1	7	43	26
X^2	6	42	25
X^3	0	36	10
X^4	0	23	6
X^5	0	36	11

X^0	2	216	106
X^1	1	211	106
X^2	1	202	102
X^3	1	186	95
X^4	1	91	87
X^5	1	107	100

X^0	3	16	9
X^1	2	18	13
X^2	1	17	11
X^3	1	19	17
X^4	1	12	10
X^5	2	12	6

X^0	1	38	20
X^1	2	49	25
X^2	1	45	22
X^3	0	44	22
X^4	1	30	29
X^5	0	8	6

X^0	3	22	14
X^1	3	22	15
X^2	3	16	15
X^3	3	16	15
X^4	0	2	0
X^5	3	16	15

X^0	3	12	8
X^1	1	11	8
X^2	4	17	13
X^3	1	11	8
X^4	1	10	7
X^5	0	6	3

X^0	2	19	6
X^1	2	19	7
X^2	2	19	6
X^3	2	17	7
X^4	2	10	5
X^5	0	12	7

X^0	3	16	5
X^1	3	17	10
X^2	5	20	13
X^3	2	18	11
X^4	2	11	2
X^5	0	13	7

X^0	2	15	5
X^1	1	15	5
X^2	1	17	7
X^3	1	16	7
X^4	0	12	7
X^5	2	11	5

X^0	2	10	4
X^1	2	10	4
X^2	3	9	4
X^3	2	5	2
X^4	2	2	2
X^5	1	5	1

X^0	2	18	7
X^1	2	18	8
X^2	2	16	7
X^3	0	14	6
X^4	0	10	5
X^5	2	10	7

X^0	2	31	14
X^1	2	34	11
X^2	4	38	19
X^3	2	31	17
X^4	2	20	14
X^5	0	25	13

X^0	2	12	6
X^1	2	12	2
X^2	2	8	2
X^3	2	2	2
X^4	2	5	2
X^5	0	2	0

X^0	2	308	158
X^1	4	313	159
X^2	4	312	158
X^3	2	309	156
X^4	4	156	150
X^5	6	165	160

X^0	3	8	3
X^1	2	7	2
X^2	2	7	2
X^3	5	7	5
X^4	4	6	4
X^5	2	4	2

X^0	1	18	6
X^1	1	16	6
X^2	0	13	3
X^3	0	6	0
X^4	3	7	3
X^5	0	13	0

X^0	1	34	16
X^1	2	36	16
X^2	1	29	16
X^3	0	27	16
X^4	1	28	16
X^5	4	28	12

X^0	4	173	120
X^1	4	181	125
X^2	4	213	157
X^3	4	159	103
X^4	2	133	79
X^5	0	9	0

X^0	1	7	1
X^1	1	6	2
X^2	1	5	1
X^3	1	6	1
X^4	0	4	1
X^5	0	0	0

X^0	5	13	5
X^1	3	9	3
X^2	6	15	8
X^3	2	13	6
X^4	2	9	2
X^5	1	5	1

X^0	1	16	10
X^1	2	20	8
X^2	3	22	11
X^3	2	19	10
X^4	2	12	9
X^5	0	13	8

X^0	3	17	14
X^1	1	12	10
X^2	1	14	12
X^3	1	7	5
X^4	1	10	1
X^5	0	12	11

X^0	3	7	4
X^1	2	3	2
X^2	3	3	3
X^3	2	2	2
X^4	1	3	1
X^5	2	2	2

X^0	2	238	129
X^1	2	237	130
X^2	2	238	126
X^3	1	151	147
X^4	0	128	126
X^5	0	0	0

X^0	2	465	232
X^1	2	464	232
X^2	2	463	231
X^3	2	464	232
X^4	2	231	228
X^5	0	235	231

X^0	2	53	50
X^1	1	49	47
X^2	2	46	44
X^3	1	48	46
X^4	2	41	37
X^5	1	35	24

X^0	2	114	58
X^1	5	117	61
X^2	2	114	56
X^3	4	116	59
X^4	1	63	57
X^5	1	2	1

X^0	0	0	0
X^1	4	4	4
X^2	2	2	2
X^3	0	0	0
X^4	0	0	0
X^5	0	0	0

X^0	2	19	7
X^1	12	26	12
X^2	7	21	7
X^3	2	21	7
X^4	7	14	7
X^5	9	27	17

X^0	2	15	10
X^1	2	15	10
X^2	2	12	5
X^3	2	9	4
X^4	2	2	2
X^5	0	9	3

X^0	1	66	19
X^1	1	60	22
X^2	1	55	20
X^3	1	53	22
X^4	1	47	22
X^5	0	38	13

X^0	1	101	58
X^1	1	95	57
X^2	1	88	52
X^3	6	87	56
X^4	1	63	47
X^5	1	56	21

X^0	3	51	29
X^1	2	48	26
X^2	1	47	26
X^3	1	46	21
X^4	1	27	25
X^5	0	17	15

X^0	1	33	12
X^1	2	28	8
X^2	1	13	3
X^3	0	23	7
X^4	0	2	0
X^5	0	23	7

X^0	1	7	3
X^1	1	9	4
X^2	1	8	5
X^3	1	6	5
X^4	0	3	1
X^5	0	0	0

X^0	6	14	10
X^1	4	8	4
X^2	4	4	4
X^3	0	7	2
X^4	0	6	1
X^5	1	8	4

X^0	1	324	169
X^1	4	329	172
X^2	4	331	174
X^3	4	320	162
X^4	4	163	142
X^5	4	4	4

X^0	6	15	10
X^1	6	14	10
X^2	3	8	5
X^3	1	6	1
X^4	2	4	2
X^5	1	6	3

X^0	4	126	66
X^1	3	121	63
X^2	1	120	61
X^3	1	114	61
X^4	1	65	61
X^5	0	54	48

X^0	1	26	13
X^1	5	31	16
X^2	2	28	16
X^3	1	23	17
X^4	1	18	16
X^5	0	12	9

X^0	1	76	38
X^1	4	80	46
X^2	4	77	43
X^3	0	43	27
X^4	0	1	0
X^5	0	43	29

X^0	7	16	10
X^1	6	14	8
X^2	2	6	3
X^3	2	2	2
X^4	2	2	2
X^5	2	2	2

X^0	1	37	19
X^1	1	37	18
X^2	2	32	19
X^3	2	26	20
X^4	1	17	10
X^5	0	11	2

X^0	1	21	14
X^1	1	18	9
X^2	0	17	8
X^3	1	11	4
X^4	1	16	11
X^5	0	14	8

X^0	5	19	6
X^1	5	20	7
X^2	5	17	9
X^3	5	19	11
X^4	5	13	8
X^5	0	11	6

X^0	1	3	1
X^1	1	2	1
X^2	4	4	4
X^3	4	5	4
X^4	0	1	0
X^5	0	0	0

X^0	2	93	46
X^1	2	92	46
X^2	4	96	49
X^3	5	97	51
X^4	2	52	48
X^5	0	48	41

X^0	3	85	62
X^1	3	84	60
X^2	3	84	58
X^3	3	85	59
X^4	3	59	56
X^5	1	58	32

X^0	2	18	13
X^1	2	16	13
X^2	1	16	11
X^3	1	14	11
X^4	1	14	8
X^5	1	1	1

X^0	2	22	20
X^1	3	22	20
X^2	1	23	21
X^3	1	7	5
X^4	0	14	11
X^5	2	21	19

X^0	5	27	14
X^1	5	28	14
X^2	3	27	14
X^3	2	24	11
X^4	2	15	7
X^5	2	5	2

X^0	4	10	4
X^1	2	11	7
X^2	4	9	5
X^3	4	7	4
X^4	4	9	5
X^5	4	4	4

X^0	2	21	9
X^1	2	20	9
X^2	3	16	5
X^3	2	13	2
X^4	2	2	2
X^5	0	17	6

X^0	2	33	17
X^1	2	36	18
X^2	4	38	22
X^3	1	30	12
X^4	2	18	9
X^5	2	24	13

X^0	2	43	28
X^1	1	39	24
X^2	1	38	20
X^3	3	30	25
X^4	1	25	11
X^5	1	1	1

X^0	1	145	67
X^1	2	153	76
X^2	1	90	76
X^3	2	89	84
X^4	1	18	13
X^5	1	75	67

X^0	2	10	7
X^1	2	9	8
X^2	1	7	6
X^3	2	10	7
X^4	1	1	1
X^5	1	10	9

X^0	1	71	37
X^1	3	74	37
X^2	0	65	31
X^3	1	59	29
X^4	0	31	18
X^5	1	43	26

X^0	2	5	5
X^1	2	5	2
X^2	1	2	1
X^3	1	1	1
X^4	1	1	1
X^5	0	2	0

X^0	2	4	3
X^1	0	0	0
X^2	2	2	2
X^3	0	0	0
X^4	0	0	0
X^5	1	1	1

X^0	2	29	18
X^1	1	26	15
X^2	1	19	4
X^3	3	27	15
X^4	0	20	9
X^5	1	18	9

X^0	1	7	3
X^1	1	6	4
X^2	1	6	3
X^3	1	4	1
X^4	1	1	1
X^5	2	7	3

X^0	2	40	31
X^1	2	43	30
X^2	2	40	34
X^3	2	47	40
X^4	2	36	30
X^5	2	2	2

X^0	4	93	43
X^1	4	91	45
X^2	4	82	41
X^3	4	68	36
X^4	4	30	26
X^5	0	59	38

X^0	6	12	8
X^1	3	11	5
X^2	3	13	6
X^3	2	13	2
X^4	4	12	9
X^5	3	8	4

X^0	2	3	2
X^1	4	4	4
X^2	1	3	1
X^3	1	2	1
X^4	1	1	1
X^5	1	2	1

X^0	9	15	11
X^1	9	15	10
X^2	9	14	9
X^3	9	9	9
X^4	9	9	9
X^5	1	13	11

X^0	2	4	2
X^1	2	3	2
X^2	0	2	0
X^3	1	2	1
X^4	1	2	1
X^5	1	3	1

