	Opt.	CR	FP
X^5	0	21	2
X^6	0	0	0

X^0	3	72	57
X^1	2	71	56
X^2	2	71	54
X^3	7	69	62
X^4	2	51	44
X^5	2	49	40
X^6	0	51	35

X^0	1	33	12
X^1	1	28	11
X^2	1	23	12
X^3	1	10	3
X^4	1	2	1
X^5	1	1	1
X^6	0	2	0

X^0	2	223	109
X^1	1	223	107
X^2	7	228	114
X^3	2	221	105
X^4	1	215	107
X^5	2	117	106
X^6	4	116	104

X^0	3	18	10
X^1	4	18	11
X^2	2	16	7
X^3	2	18	10
X^4	4	19	11
X^5	2	17	10
X^6	2	3	2

X^0	4	28	13
X^1	4	28	13
X^2	2	28	9
X^3	2	25	9
X^4	1	25	8
X^5	2	21	12
X^6	0	4	0

X^0	8	27	12
X^1	4	26	9
X^2	1	22	8
X^3	3	20	7
X^4	0	17	7
X^5	0	12	3
X^6	0	16	5

X^0	3	69	27
X^1	3	66	26
X^2	1	61	23
X^3	1	45	19
X^4	0	47	14
X^5	1	33	16
X^6	0	47	18

X^0	1	10	4
X^1	5	13	5
X^2	4	11	7
X^3	2	10	5
X^4	3	9	5
X^5	0	8	5
X^6	3	9	4

X^0	1	35	17
X^1	2	38	20
X^2	1	31	18
X^3	1	31	13
X^4	1	18	9
X^5	1	19	13
X^6	0	0	0

X^0	5	16	8
X^1	5	14	9
X^2	2	11	7
X^3	1	9	2
X^4	1	2	1
X^5	1	1	1
X^6	0	7	0

X^0	1	19	9
X^1	2	17	10
X^2	2	17	9
X^3	0	13	4
X^4	2	10	2
X^5	5	10	5
X^6	2	12	4

X^0	1	16	6
X^1	2	17	5
X^2	1	17	5
X^3	0	16	4
X^4	0	12	4
X^5	0	11	3
X^6	0	12	3

X^0	3	11	6
X^1	5	12	6
X^2	5	10	5
X^3	3	7	3
X^4	1	5	2
X^5	0	5	1
X^6	2	6	3

X^0	2	21	9
X^1	3	21	9
X^2	1	17	7
X^3	0	15	6
X^4	4	15	7
X^5	1	10	3
X^6	0	10	0

X^0	3	98	72
X^1	3	96	72
X^2	3	93	70
X^3	3	88	61
X^4	3	81	78
X^5	3	84	79
X^6	1	84	67

X^0	4	330	178
X^1	4	332	176
X^2	4	332	177
X^3	4	332	177
X^4	3	324	178
X^5	0	152	146
X^6	1	188	174

X^0	2	38	30
X^1	2	38	25
X^2	2	42	29
X^3	4	43	29
X^4	2	29	17
X^5	0	18	15
X^6	1	28	20

X^0	4	165	78
X^1	3	158	78
X^2	1	151	70
X^3	1	137	63
X^4	1	129	61
X^5	1	75	59
X^6	0	76	56

X^0	2	60	28
X^1	2	59	33
X^2	2	55	31
X^3	2	39	35
X^4	3	46	30
X^5	2	4	2
X^6	3	44	28

X^0	2	6	3
X^1	1	6	1
X^2	2	7	6
X^3	7	10	9
X^4	1	1	1
X^5	1	2	1
X^6	0	2	1

X^0	1	192	88
X^1	3	196	91
X^2	1	190	89
X^3	1	181	87
X^4	1	170	86
X^5	1	93	82
X^6	2	107	82

X^0	3	150	73
X^1	4	152	74
X^2	4	152	73
X^3	3	151	75
X^4	4	150	76
X^5	2	78	75
X^6	4	77	71

X^0	3	23	12
X^1	3	23	11
X^2	3	21	9
X^3	1	23	9
X^4	2	18	12
X^5	1	12	5
X^6	1	1	1

X^0	3	45	34
X^1	3	46	34
X^2	3	44	34
X^3	3	42	34
X^4	3	44	24
X^5	3	32	3
X^6	3	3	3

X^0	2	13	5
X^1	2	10	3
X^2	2	9	4
X^3	3	11	5
X^4	2	8	4
X^5	2	3	2
X^6	2	2	2

X^0	1	173	90
X^1	1	168	83
X^2	5	171	88
X^3	1	150	82
X^4	0	134	68
X^5	1	66	62
X^6	0	105	65

X^0	0	1080	537
X^1	3	1080	537
X^2	3	1075	537
X^3	3	1071	534
X^4	3	1053	520
X^5	2	545	533
X^6	0	563	530

X^0	2	22	17
X^1	1	24	15
X^2	1	24	15
X^3	2	22	14
X^4	1	12	5
X^5	1	7	3
X^6	0	7	4

X^0	7	30	14
X^1	2	30	13
X^2	1	29	13
X^3	3	18	15
X^4	1	28	13
X^5	3	18	16
X^6	1	16	14

X^0	2	15	5
X^1	1	13	6
X^2	1	14	5
X^3	2	15	6
X^4	1	16	7
X^5	1	13	8
X^6	0	10	5

X^0	4	37	19
X^1	4	39	22
X^2	2	34	17
X^3	1	32	15
X^4	1	31	11
X^5	4	27	20
X^6	0	18	10

X^0	2	433	211
X^1	2	427	210
X^2	2	418	205
X^3	2	421	211
X^4	1	405	208
X^5	1	212	205
X^6	1	208	192

X^0	3	5	3
X^1	3	5	3
X^2	3	4	3
X^3	3	4	3
X^4	3	7	4
X^5	9	13	9
X^6	0	1	0

X^0	1	23	13
X^1	4	27	18
X^2	1	24	14
X^3	1	20	5
X^4	1	14	6
X^5	4	22	13
X^6	0	20	6

X^0	4	69	43
X^1	3	65	45
X^2	3	66	47
X^3	3	64	41
X^4	4	56	32
X^5	3	29	22
X^6	4	52	23

X^0	2	75	39
X^1	2	74	33
X^2	2	70	34
X^3	2	68	31
X^4	2	67	31
X^5	2	37	30
X^6	0	38	32

X^0	2	89	44
X^1	2	89	43
X^2	1	86	40
X^3	1	76	35
X^4	2	55	27
X^5	3	47	37
X^6	0	31	17

X^0	2	24	14
X^1	2	20	13
X^2	1	15	5
X^3	1	11	1
X^4	1	11	5
X^5	1	6	1
X^6	0	14	9

X^0	7	35	16
X^1	7	38	14
X^2	7	35	8
X^3	7	37	23
X^4	7	27	15
X^5	2	23	14
X^6	0	26	9

X^0	8	21	8
X^1	8	20	8
X^2	8	18	8
X^3	8	23	11
X^4	8	17	8
X^5	4	21	9
X^6	0	15	1

X^0	3	9	3
X^1	1	7	3
X^2	1	5	2
X^3	3	7	3
X^4	2	8	3
X^5	2	5	3
X^6	1	7	3

X^0	3	31	16
X^1	3	29	15
X^2	6	30	19
X^3	4	21	16
X^4	3	16	8
X^5	0	1	0
X^6	0	15	8

X^0	2	8	4
X^1	2	8	2
X^2	2	9	4
X^3	2	4	2
X^4	2	2	2
X^5	1	1	1
X^6	1	2	1

X^0	1	15	4
X^1	1	16	10
X^2	2	15	10
X^3	1	10	5
X^4	0	9	1
X^5	1	6	1
X^6	1	5	1

X^0	6	153	90
X^1	4	150	87
X^2	4	146	83
X^3	4	123	80
X^4	4	82	59
X^5	2	87	58
X^6	1	58	13

X^0	3	6	3
X^1	5	8	5
X^2	1	5	1
X^3	1	6	4
X^4	1	6	4
X^5	1	2	1
X^6	0	0	0

X^0	2	22	15
X^1	1	16	3
X^2	1	15	6
X^3	1	24	14
X^4	1	24	21
X^5	2	18	18
X^6	1	6	3

X^0	4	50	29
X^1	4	50	30
X^2	4	53	33
X^3	4	49	33
X^4	1	42	30
X^5	0	38	29
X^6	5	39	18

X^0	4	105	56
X^1	2	104	56
X^2	2	103	56
X^3	3	105	56
X^4	2	99	49
X^5	0	55	52
X^6	0	60	48

X^0	4	130	125
X^1	4	112	108
X^2	4	129	119
X^3	4	60	52
X^4	2	2	2
X^5	2	102	95
X^6	0	0	0

X^0	6	124	59
X^1	6	122	59
X^2	6	122	63
X^3	6	124	63
X^4	6	125	90
X^5	6	70	62
X^6	2	76	62

X^0	2	5	3
X^1	2	5	2
X^2	2	5	3
X^3	3	6	3
X^4	2	5	3
X^5	2	2	2
X^6	1	1	1

X^0	3	15	12
X^1	1	8	6
X^2	1	5	1
X^3	1	8	6
X^4	1	1	1
X^5	1	1	1
X^6	1	1	1

X^0	3	32	25
X^1	1	35	28
X^2	1	26	19
X^3	3	22	12
X^4	2	27	18
X^5	1	1	1
X^6	1	33	25

X^0	4	92	43
X^1	6	96	47
X^2	2	89	47
X^3	1	78	43
X^4	2	73	46
X^5	2	46	46
X^6	1	46	26

X^0	1	32	21
X^1	1	35	24
X^2	1	33	23
X^3	4	34	28
X^4	2	31	21
X^5	1	18	13
X^6	2	31	20

X^0	2	18	12
X^1	2	17	13
X^2	1	9	5
X^3	1	16	12
X^4	1	11	6
X^5	1	11	5
X^6	1	1	1

X^0	3	10	5
X^1	1	10	4
X^2	1	7	3
X^3	1	5	1
X^4	3	6	3
X^5	4	4	4
X^6	1	8	4

X^0	3	10	8
X^1	2	8	4
X^2	5	10	8
X^3	3	4	3
X^4	3	11	4
X^5	4	8	4
X^6	3	6	4

X^0	6	15	9
X^1	4	8	4
X^2	4	7	4
X^3	2	8	3
X^4	4	4	4
X^5	2	2	2
X^6	10	15	14

X^0	3	59	43
X^1	4	63	49
X^2	1	58	40
X^3	1	53	48
X^4	1	55	33
X^5	1	15	9
X^6	0	55	37

X^0	1	57	48
X^1	4	60	51
X^2	2	57	52
X^3	0	51	46
X^4	0	53	48
X^5	0	47	42
X^6	3	53	49

X^0	3	16	7
X^1	3	11	4
X^2	2	8	2
X^3	1	10	4
X^4	2	10	3
X^5	4	10	6
X^6	1	6	1

X^0	2	226	205
X^1	2	227	204
X^2	2	224	199
X^3	1	214	209
X^4	1	195	188
X^5	0	193	190
X^6	1	193	187

X^0	2	27	16
X^1	2	28	16
X^2	2	27	16
X^3	2	27	15
X^4	5	29	18
X^5	0	26	8
X^6	0	0	0

X^0	3	727	361
X^1	3	711	351
X^2	3	667	344
X^3	6	620	316
X^4	6	581	319
X^5	4	319	312
X^6	2	359	292

X^0	2	27	9
X^1	2	32	10
X^2	2	34	11
X^3	2	29	15
X^4	2	26	14
X^5	2	20	16
X^6	0	18	10

X^0	3	73	32
X^1	3	73	31
X^2	3	73	31
X^3	3	68	30
X^4	3	63	29
X^5	3	37	29
X^6	1	40	25

X^0	3	1241	619
X^1	3	1238	618
X^2	1	1232	616
X^3	0	1227	610
X^4	0	1222	607
X^5	1	622	617
X^6	0	618	610

X^0	4	40	14
X^1	1	42	13
X^2	3	36	17
X^3	0	31	18
X^4	2	27	13
X^5	2	22	3
X^6	0	17	0

X^0	3	11	6
X^1	2	9	4
X^2	4	9	5
X^3	3	6	3
X^4	4	5	4
X^5	3	3	3
X^6	0	4	0

X^0	1	353	346
X^1	3	356	349
X^2	1	351	347
X^3	1	346	341
X^4	1	287	282
X^5	1	351	348
X^6	2	352	347

X^0	1	15	6
X^1	0	16	6
X^2	1	16	5
X^3	5	19	8
X^4	0	13	6
X^5	0	10	4
X^6	0	7	0

X^0	3	11	6
X^1	2	8	2
X^2	2	6	2
X^3	2	6	2
X^4	0	6	1
X^5	0	4	1
X^6	3	10	7

X^0	2	69	35
X^1	2	68	33
X^2	2	70	34
X^3	2	67	32
X^4	2	67	31
X^5	2	37	35
X^6	0	38	24

X^0	2	90	74
X^1	1	100	73
X^2	1	102	77
X^3	0	84	77
X^4	0	70	60
X^5	1	63	56
X^6	0	78	62

X^0	6	67	38
X^1	4	66	36
X^2	4	65	30
X^3	4	62	29
X^4	5	65	30
X^5	1	33	27
X^6	0	36	26

X^0	4	522	289
X^1	4	534	289
X^2	4	530	289
X^3	4	524	288
X^4	4	509	290
X^5	2	306	304
X^6	1	325	219

X^0	7	53	20
X^1	7	51	19
X^2	7	52	18
X^3	7	51	19
X^4	3	54	28
X^5	2	31	27
X^6	2	29	21

X^0	5	20	16
X^1	3	14	10
X^2	3	11	8
X^3	3	10	7
X^4	3	3	3
X^5	2	3	2
X^6	1	7	3

X^0	3	30	11
X^1	3	23	10
X^2	4	24	9
X^3	3	21	8
X^4	1	19	3
X^5	0	12	0
X^6	1	19	1

X^0	2	19	4
X^1	2	14	7
X^2	2	13	10
X^3	2	6	2
X^4	0	7	5
X^5	0	7	6
X^6	3	14	11

X^0	3	113	104
X^1	0	109	95
X^2	3	107	105
X^3	0	91	80
X^4	0	76	45
X^5	0	60	58
X^6	1	76	49

X^0	2	12	7
X^1	4	14	10
X^2	2	11	10
X^3	1	11	9
X^4	1	11	9
X^5	1	1	1
X^6	4	14	13

X^0	1	5	1
X^1	1	5	1
X^2	2	6	2
X^3	1	1	1
X^4	1	1	1
X^5	1	1	1
X^6	1	1	1

X^0	5	28	18
X^1	5	27	17
X^2	5	27	16
X^3	3	33	18
X^4	5	24	18
X^5	0	16	9
X^6	0	10	5

X^0	1	357	180
X^1	2	358	182
X^2	2	355	175
X^3	1	356	180
X^4	1	356	176
X^5	2	355	354
X^6	0	182	180

X^0	3	24	7
X^1	3	22	9
X^2	3	21	7
X^3	3	20	5
X^4	3	18	4
X^5	3	20	7
X^6	0	18	4

X^0	2	31	19
X^1	1	31	13
X^2	1	35	19
X^3	1	34	18
X^4	2	31	19
X^5	0	19	16
X^6	2	25	10

X^0	4	73	32
X^1	4	68	28
X^2	4	62	29
X^3	4	55	22
X^4	4	39	13
X^5	4	30	4
X^6	1	26	1

X^0	1	241	119
X^1	4	245	123
X^2	1	242	120
X^3	1	241	120
X^4	6	244	126
X^5	0	126	121
X^6	0	126	113

X^0	3	81	53
X^1	1	76	49
X^2	0	73	46
X^3	0	70	45
X^4	0	64	45
X^5	1	47	40
X^6	0	41	17

X^0	2	43	26
X^1	2	42	26
X^2	3	43	27
X^3	2	38	21
X^4	2	26	24
X^5	2	20	12
X^6	2	2	2

X^0	1	147	71
X^1	1	145	71
X^2	3	146	71
X^3	0	119	64
X^4	6	101	49
X^5	0	51	20
X^6	2	77	41

X^0	3	54	17
X^1	2	50	18
X^2	4	48	19
X^3	3	41	21
X^4	2	30	16
X^5	2	18	4
X^6	0	30	14

X^0	1	1196	594
X^1	1	1192	596
X^2	1	1188	592
X^3	1	1173	590
X^4	0	1077	594
X^5	0	600	593
X^6	3	602	591

X^0	4	109	59
X^1	4	111	59
X^2	4	108	59
X^3	4	112	55
X^4	4	101	50
X^5	3	59	55
X^6	1	55	48

X^0	4	45	25
X^1	2	37	15
X^2	2	37	16
X^3	2	37	19
X^4	3	23	21
X^5	2	28	21
X^6	2	2	2

X^0	5	60	42
X^1	6	81	45
X^2	1	71	41
X^3	1	59	33
X^4	1	39	30
X^5	0	34	20
X^6	1	46	20

X^0	1	59	38
X^1	1	61	39
X^2	2	62	38
X^3	2	62	39
X^4	3	56	33
X^5	0	30	24
X^6	0	38	32

X^0	3	66	32
X^1	3	51	22
X^2	3	36	16
X^3	2	21	2
X^4	2	2	2
X^5	2	42	20
X^6	2	2	2

X^0	3	66	39
X^1	3	57	39
X^2	2	53	39
X^3	2	48	40
X^4	1	53	40
X^5	0	48	38
X^6	0	56	30

X^0	5	101	52
X^1	2	101	51
X^2	2	96	48
X^3	2	92	43
X^4	0	82	41
X^5	0	40	36
X^6	2	55	46

X^0	1	4	1
X^1	1	4	2
X^2	2	5	3
X^3	3	5	3
X^4	2	2	2
X^5	2	4	2
X^6	0	4	1

X^0	4	32	27
X^1	6	33	30
X^2	4	27	18
X^3	4	4	4
X^4	6	29	21
X^5	1	3	1
X^6	1	29	21

X^0	4	42	21
X^1	1	41	20
X^2	2	39	19
X^3	2	38	21
X^4	5	27	15
X^5	1	21	9
X^6	4	8	4

X^0	5	24	13
X^1	3	20	5
X^2	0	18	8
X^3	2	17	9
X^4	2	18	12
X^5	0	10	2
X^6	0	14	7

X^0	1	8	7
X^1	1	5	1
X^2	1	5	2
X^3	1	3	2
X^4	1	3	2
X^5	1	1	1
X^6	0	3	2

X^0	1	26	11
X^1	1	26	10
X^2	1	25	10
X^3	2	24	13
X^4	4	31	6
X^5	2	21	15
X^6	1	16	6

X^0	4	22	11
X^1	3	21	10
X^2	5	23	12
X^3	2	19	8
X^4	1	17	7
X^5	1	12	9
X^6	1	1	1

X^0	2	572	440
X^1	4	574	441
X^2	2	572	443
X^3	2	532	440
X^4	0	532	480
X^5	0	484	478
X^6	0	526	473

X^0	1	68	63
X^1	4	71	63
X^2	1	68	63
X^3	2	66	61
X^4	2	53	40
X^5	1	68	63
X^6	2	67	61

X^0	6	20	8
X^1	4	18	4
X^2	2	16	4
X^3	1	13	5
X^4	3	12	3
X^5	0	11	5
X^6	0	11	1

X^0	1	42	20
X^1	3	46	23
X^2	4	46	24
X^3	2	44	20
X^4	1	41	20
X^5	1	24	18
X^6	0	21	16

X^0	3	9	5
X^1	1	7	4
X^2	2	8	4
X^3	1	7	2
X^4	1	7	3
X^5	1	7	4
X^6	1	5	2

X^0	3	16	4
X^1	1	11	5
X^2	3	8	3
X^3	3	3	3
X^4	3	6	3
X^5	2	8	2
X^6	0	3	0

X^0	7	29	14
X^1	7	30	20
X^2	2	26	17
X^3	2	25	17
X^4	4	26	18
X^5	2	20	18
X^6	2	25	16

X^0	3	3	3
X^1	3	3	3
X^2	3	3	3
X^3	2	2	2
X^4	3	3	3
X^5	2	2	2
X^6	3	3	3

X^0	4	108	69
X^1	4	102	64
X^2	5	102	59
X^3	5	102	62
X^4	4	103	61
X^5	5	107	37
X^6	3	69	3

X^0	3	24	11
X^1	1	22	9
X^2	1	21	11
X^3	1	17	9
X^4	3	14	8
X^5	0	5	0
X^6	2	14	7

X^0	6	154	75
X^1	4	151	73
X^2	3	150	74
X^3	3	143	70
X^4	4	138	65
X^5	4	72	66
X^6	0	73	64

X^0	2	35	16
X^1	2	36	17
X^2	2	34	14
X^3	2	27	16
X^4	2	26	15
X^5	1	22	20
X^6	2	16	7

X^0	1	30	14
X^1	2	28	14
X^2	1	14	11
X^3	1	10	3
X^4	0	17	14
X^5	0	6	3
X^6	0	18	12

X^0	3	15	8
X^1	2	15	6
X^2	1	14	8
X^3	1	12	5
X^4	0	12	7
X^5	0	7	3
X^6	0	8	3

X^0	1	19	2
X^1	1	17	8
X^2	1	16	3
X^3	3	20	15
X^4	0	18	8
X^5	0	1	0
X^6	0	18	5

X^0	2	19	8
X^1	1	18	8
X^2	2	17	6
X^3	2	13	8
X^4	2	14	5
X^5	0	10	0
X^6	1	10	4

X^0	4	23	12
X^1	4	8	6
X^2	2	2	2
X^3	4	8	6
X^4	2	2	2
X^5	1	2	1
X^6	4	8	4

X^0	1	4	1
X^1	1	5	1
X^2	1	4	1
X^3	1	4	1
X^4	1	1	1
X^5	1	1	1
X^6	0	4	0

X^0	2	10	7
X^1	1	10	8
X^2	2	10	4
X^3	4	12	10
X^4	1	11	9
X^5	1	8	6
X^6	0	11	6

X^0	2	56	25
X^1	2	56	27
X^2	2	59	30
X^3	2	61	32
X^4	2	51	23
X^5	2	32	21
X^6	2	44	24

X^0	3	93	88
X^1	2	94	87
X^2	4	94	85
X^3	3	93	87
X^4	0	89	83
X^5	0	89	83
X^6	3	93	87

X^0	6	11	6
X^1	2	5	2
X^2	3	6	3
X^3	8	12	8
X^4	3	7	5
X^5	10	13	10
X^6	0	2	0

X^0	1	547	272
X^1	1	540	268
X^2	1	532	260
X^3	0	519	257
X^4	0	500	253
X^5	1	260	259
X^6	0	278	262

X^0	2	28	11
X^1	4	28	11
X^2	3	26	13
X^3	6	28	17
X^4	2	22	12
X^5	2	21	11
X^6	1	23	8

X^0	3	109	56
X^1	3	104	51
X^2	2	105	50
X^3	2	102	48
X^4	2	105	52
X^5	2	53	47
X^6	1	56	50

X^0	3	74	26
X^1	2	75	26
X^2	2	73	26
X^3	3	58	25
X^4	4	69	29
X^5	3	53	28
X^6	0	52	18

X^0	3	15	10
X^1	3	12	5
X^2	3	6	3
X^3	3	7	4
X^4	3	9	3
X^5	3	3	3
X^6	1	12	4

X^0	2	36	16
X^1	2	35	15
X^2	2	29	13
X^3	3	18	9
X^4	2	7	6
X^5	2	7	6
X^6	2	5	2

X^0	3	29	13
X^1	3	33	13
X^2	3	30	11
X^3	3	27	9
X^4	3	23	7
X^5	0	24	9
X^6	1	25	7

X^0	1	25	10
X^1	1	24	10
X^2	1	25	10
X^3	2	26	12
X^4	3	26	14
X^5	1	18	12
X^6	0	10	0

X^0	4	28	13
X^1	4	28	13
X^2	1	25	11
X^3	3	17	3
X^4	3	27	13
X^5	0	0	0
X^6	0	18	3

X^0	2	44	23
X^1	2	40	19
X^2	1	38	19
X^3	1	39	22
X^4	3	34	18
X^5	1	16	9
X^6	0	19	10

X^0	1	21	9
X^1	0	22	10
X^2	1	23	11
X^3	1	21	10
X^4	0	16	8
X^5	0	10	10
X^6	0	12	6

X^0	1	92	52
X^1	1	92	52
X^2	2	94	49
X^3	2	93	49
X^4	0	100	55
X^5	3	53	51
X^6	0	53	50

X^0	3	22	12
X^1	2	21	11
X^2	3	22	12
X^3	2	20	11
X^4	1	17	7
X^5	1	9	7
X^6	1	11	9

X^0	1	162	80
X^1	3	164	82
X^2	2	153	74
X^3	1	137	74
X^4	5	129	50
X^5	0	79	69
X^6	1	87	74

X^0	3	113	59
X^1	2	111	57
X^2	2	109	55
X^3	2	92	44
X^4	2	73	41
X^5	2	56	41
X^6	0	62	26

X^0	9	29	11
X^1	14	33	18
X^2	7	26	15
X^3	8	20	10
X^4	7	15	7
X^5	0	4	0
X^6	0	0	0

X^0	3	222	107
X^1	2	225	111
X^2	2	225	110
X^3	2	218	108
X^4	2	216	107
X^5	2	108	97
X^6	1	116	107

X^0	3	20	10
X^1	2	19	10
X^2	2	15	4
X^3	2	7	2
X^4	1	4	1
X^5	3	3	3
X^6	1	17	10

X^0	2	89	79
X^1	5	95	81
X^2	2	92	78
X^3	2	92	80
X^4	2	87	80
X^5	2	79	72
X^6	0	89	82

X^0	6	30	19
X^1	6	32	17
X^2	6	42	18
X^3	3	38	18
X^4	6	37	16
X^5	1	25	23
X^6	2	31	18

X^0	1	59	40
X^1	2	61	42
X^2	1	52	37
X^3	1	52	39
X^4	1	38	34
X^5	1	27	25
X^6	1	38	34

X^0	4	51	21
X^1	6	54	22
X^2	4	53	17
X^3	3	45	15
X^4	4	50	18
X^5	4	36	6
X^6	4	28	4

X^0	2	1420	943
X^1	12	1432	956
X^2	2	1421	943
X^3	2	1414	946
X^4	2	1405	944
X^5	2	934	933
X^6	0	471	461

X^0	2	65	30
X^1	2	64	30
X^2	2	60	30
X^3	1	52	27
X^4	1	50	26
X^5	1	24	20
X^6	0	35	24

X^0	5	9	7
X^1	5	10	9
X^2	5	11	9
X^3	5	8	6
X^4	4	10	8
X^5	5	6	5
X^6	0	0	0

X^0	8	224	112
X^1	6	221	108
X^2	7	224	114
X^3	6	218	109
X^4	7	212	106
X^5	1	105	101
X^6	7	108	106

X^0	1	1173	612
X^1	2	1158	597
X^2	2	1147	586
X^3	2	1082	542
X^4	2	1021	541
X^5	1	548	527
X^6	0	609	519

X^0	4	15	7
X^1	1	13	6
X^2	2	13	5
X^3	1	11	6
X^4	1	10	3
X^5	1	8	1
X^6	0	6	0

X^0	1	12	5
X^1	1	12	6
X^2	1	11	6
X^3	1	10	6
X^4	1	8	3
X^5	0	3	0
X^6	1	8	2

X^0	2	29	12
X^1	2	26	11
X^2	2	24	11
X^3	8	28	12
X^4	6	23	12
X^5	1	22	4
X^6	0	11	0

X^0	1	93	39
X^1	3	99	52
X^2	1	99	52
X^3	4	96	48
X^4	0	76	42
X^5	1	62	45
X^6	6	64	37

X^0	3	31	14
X^1	3	31	14
X^2	3	33	16
X^3	3	20	15
X^4	0	16	11
X^5	0	3	0
X^6	0	0	0

X^0	4	30	10
X^1	2	24	15
X^2	2	18	5
X^3	4	20	14
X^4	2	12	5
X^5	2	3	2
X^6	1	19	11

X^0	3	80	36
X^1	1	78	37
X^2	1	60	33
X^3	1	41	16
X^4	1	40	13
X^5	1	29	7
X^6	1	43	17

X^0	5	36	22
X^1	5	35	26
X^2	5	31	23
X^3	5	31	21
X^4	5	24	19
X^5	5	20	14
X^6	2	24	19

X^0	1	41	20
X^1	1	43	19
X^2	0	39	18
X^3	1	37	15
X^4	0	26	9
X^5	1	16	10
X^6	0	25	14

X^0	1	28	14
X^1	1	24	11
X^2	1	22	5
X^3	1	14	4
X^4	4	24	13
X^5	0	0	0
X^6	1	22	11

X^0	2	23	13
X^1	1	22	10
X^2	1	21	12
X^3	1	18	9
X^4	1	17	10
X^5	1	14	10
X^6	0	14	4

X^0	4	90	45
X^1	4	87	43
X^2	4	90	45
X^3	4	93	46
X^4	4	84	43
X^5	4	51	44
X^6	3	71	39

X^0	3	466	460
X^1	3	464	457
X^2	3	463	457
X^3	3	461	455
X^4	3	461	450
X^5	1	454	450
X^6	3	456	442

X^0	1	18	9
X^1	8	21	14
X^2	4	14	7
X^3	4	13	8
X^4	3	11	4
X^5	0	0	0
X^6	0	9	2

X^0	2	416	194
X^1	1	421	198
X^2	2	423	200
X^3	2	393	194
X^4	2	355	193
X^5	2	197	193
X^6	0	204	156

X^0	3	26	17
X^1	2	21	16
X^2	0	18	6
X^3	3	26	22
X^4	0	11	9
X^5	0	21	10
X^6	0	0	0

X^0	2	53	25
X^1	3	60	33
X^2	2	60	29
X^3	2	57	23
X^4	2	57	25
X^5	2	39	36
X^6	2	34	29

X^0	3	436	218
X^1	3	433	214
X^2	3	422	213
X^3	3	403	202
X^4	5	357	189
X^5	0	166	150
X^6	0	217	194

X^0	2	315	159
X^1	2	317	160
X^2	2	316	158
X^3	2	322	161
X^4	5	318	166
X^5	5	165	163
X^6	1	155	153

X^0	3	21	9
X^1	3	21	5
X^2	1	23	11
X^3	1	19	9
X^4	2	19	10
X^5	0	16	12
X^6	2	14	3

X^0	5	63	58
X^1	2	56	51
X^2	2	54	49
X^3	2	42	36
X^4	2	50	45
X^5	0	45	41
X^6	0	42	23

X^0	1	24	8
X^1	1	24	9
X^2	1	23	9
X^3	2	24	7
X^4	2	27	14
X^5	1	25	12
X^6	0	25	7

X^0	3	20	3
X^1	3	19	5
X^2	1	18	6
X^3	2	17	7
X^4	1	16	1
X^5	1	16	5
X^6	0	13	0

X^0	5	23	13
X^1	1	21	10
X^2	1	17	10
X^3	1	16	8
X^4	1	13	10
X^5	1	15	12
X^6	0	16	10

X^0	4	24	17
X^1	2	21	14
X^2	2	23	17
X^3	1	21	13
X^4	0	18	13
X^5	0	13	6
X^6	1	17	10

X^0	3	87	52
X^1	3	84	49
X^2	3	82	49
X^3	3	67	33
X^4	3	66	35
X^5	3	35	32
X^6	1	38	31

X^0	3	73	52
X^1	3	77	52
X^2	3	79	53
X^3	10	86	59
X^4	3	50	26
X^5	3	29	26
X^6	0	28	20

X^0	3	44	24
X^1	2	46	28
X^2	2	47	29
X^3	4	45	24
X^4	2	34	25
X^5	6	34	27
X^6	5	35	18

X^0	1	32	20
X^1	3	36	23
X^2	1	32	21
X^3	1	32	20
X^4	1	33	21
X^5	3	33	21
X^6	0	18	3

X^0	0	59	28
X^1	1	59	30
X^2	3	56	32
X^3	3	52	32
X^4	0	46	26
X^5	0	30	27
X^6	0	32	14

X^0	4	33	18
X^1	2	32	14
X^2	3	31	16
X^3	4	28	17
X^4	1	25	13
X^5	1	16	13
X^6	0	14	7

X^0	3	34	16
X^1	3	29	16
X^2	2	20	8
X^3	2	10	3
X^4	2	3	2
X^5	2	8	2
X^6	0	15	8

X^0	1	1302	668
X^1	1	1311	674
X^2	3	1277	644
X^3	3	1236	611
X^4	3	1208	593
X^5	3	624	585
X^6	0	652	594

X^0	2	52	21
X^1	2	53	20
X^2	2	48	19
X^3	1	46	20
X^4	0	40	19
X^5	0	26	21
X^6	0	38	22

X^0	3	3	3
X^1	7	8	7
X^2	2	2	2
X^3	2	2	2
X^4	0	1	0
X^5	0	0	0
X^6	0	1	0

X^0	4	8	4
X^1	4	7	4
X^2	4	4	4
X^3	4	5	4
X^4	3	6	3
X^5	1	7	3
X^6	1	1	1

X^0	3	40	19
X^1	3	39	16
X^2	2	36	15
X^3	2	34	9
X^4	2	33	12
X^5	0	19	12
X^6	2	19	14

X^0	1	5	2
X^1	0	4	0
